Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.442750455930173,-0.006489096410465185,0.29099240327883064,0.6285393579925111,0.6285394406712717,0.6285393667063642,0.10356889827592965,-0.04475771231192042,-0.027376680309100936,0.07076722388513251,0.07076722514680454,0.07076722350664123
2,1.4844696410274434,-1.0609676288563186,0.19367770744304533,0.6285393692436301,0.628539361860279,0.6285393790972732,0.12139745309030812,-0.12456571509440119,-0.13365174087077378,0.0707672247566657,0.07076722412427748,0.07076722402483447
3,0.46665907171223536,1.2391890669784151,1.5985536709824386,0.628539361839096,0.6285393601512966,0.6285393629252423,-0.06719225495185527,0.21931475761563607,0.1423066163208884,0.07076722441612524,0.07076722389990334,0.07076722347109428
4,1.4521255577783796,0.29387563603589306,3.4156830996744247,0.6285393620203051,0.628539359550432,0.628539365426372,0.3053628934469482,0.039427226389791306,0.16781750770706078,0.07076722438685101,0.0707672239946346,0.07076722519266293
5,2.2549143800963143,0.2567852958011111,2.1570728262860763,0.6285393620666689,0.6285393628313419,0.628539366781763,0.012818608962510318,-0.06567080259697267,-0.1709464965710578,0.07076722696023376,0.07076722441729813,0.07076722441133927
6,0.7186298738172625,-1.8560390179941797,1.1301918792920027,0.6285393541269059,0.628539364189363,0.6285393523084792,0.21371307883967136,-0.16514315196562757,0.014462614142583168,0.07076722375967275,0.07076722416289832,0.07076721909284864
7,0.48050324312723963,0.7150646840944496,-0.045046499713211445,0.6285393636522278,0.628539354106647,0.6285393565828133,0.05696102923500927,-0.09638805490719649,0.19518950684199635,0.07076722427306435,0.07076722399492812,0.07076722354106621
8,1.3616825755759818,-0.2705702115792027,1.8919426197929414,0.6285393587476575,0.628539359363415,0.6285393608951317,-0.042131474352448385,-0.027147511305659722,0.032815049028526444,0.0707672242395107,0.07076722452698321,0.07076722122930461
9,0.509890602099732,0.052196529932031284,0.66827672741561,0.6285393591869921,0.6285393676618489,0.6285393622784551,0.10154016951513085,-0.016146293380527938,0.0486695140437274,0.07076722358215061,0.07076722404649559,0.0707672244784214
10,0.6779962301806978,0.08934828459132405,0.669825139805861,0.6285393551732708,0.6285393651437134,0.6285393658125522,0.115468010849423,-0.0174821127167769,0.04640053320774055,0.0707672234785624,0.07076722440952934,0.07076722503051129
11,0.5411617369393044,0.08932992396098245,0.7182379518309764,0.6285393653258948,0.6285393568703552,0.6285393604885351,0.09512366610798606,-0.023152198918286186,0.05271641064766896,0.07076722426488531,0.07076722457596756,0.07076722330368504
12,0.6374304775898842,0.7941591643611938,-41.91450244954063,0.6285393183889515,0.6285394237602532,0.6285393561059496,3.5036141698138104,-3.362384934244037,4.975121622411534,0.07076722474828799,0.07076722375644273,0.0707672241244338
