key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.10660792200000002,-0.10806939424196571,0.05294043682494157,-0.24755636251275703,0.08050602655709509,0.10620380756515857,0.06387121922070789
2,0.15981250000000002,0.14744502526712466,0.051076871409719664,-0.5480061766303805,0.04169364241125244,-0.026061320248807363,0.03775125914570189
3,0.02625317999999993,-0.02560374146479205,0.04789374937319762,0.37439297317653697,0.05210771740328599,0.01761625003066314,0.04410382277327709
4,0.060510419999999954,0.05178666333348758,0.05229565167882424,0.27937636613205186,0.06311001603558546,0.08148420126494216,0.052318071596929035
5,-0.2805645600000001,-0.06339609336735919,0.058180060773954274,-0.011778255197853582,0.05245573595062504,0.020787620513758043,0.049987492532776345
6,0.27875639999999996,-0.1516121709743885,0.05385458721813895,-0.0723666136836556,0.04259655178932384,0.2763346278933625,0.055224611881046305
7,-0.38323172000000005,-0.14282642636691634,0.05175667034519373,-0.028051664488877748,0.047198625697791555,-0.3809479070878581,0.044236888263934904
8,0.07469880200000004,-0.10695344307251275,0.036859141490935846,-0.13064572649116357,0.048321541440441006,0.10565646285414232,0.038660209133725906
9,0.27438527999999995,-0.08051510657348615,0.04064328817277535,-0.1120089332111398,0.036989835470752706,0.21339271355842726,0.04251970139782789
10,0.021290680000000006,-0.2280725489380444,0.07299104149043498,-0.21738607104173724,0.04694248484680087,-0.029001848501145844,0.04156119808984458
11,-0.2899836000000001,-0.07396494030507483,0.06100603915857663,-0.012927763332726272,0.0426631128298349,-0.1906046797955412,0.05006604976120687
12,-0.09814924,-0.07597102399354583,0.04742198027762336,-0.2237050191117511,0.04658088779547602,-0.020233824973828973,0.04660789943526357
13,0.0670098465,0.22443832274009168,0.06397372948729671,0.06671196494593445,0.046333693303290034,-0.36329532186635305,0.05020620169231889
14,0.19740794181818183,0.1179959517048701,0.039469530902488455,-0.08181018616618374,0.06090146407568085,0.0683990218351127,0.047720162605420904
15,0.03411167545454552,-0.0608935454768158,0.04579002562710884,0.31095224655868137,0.0590542687530367,-0.034361982816051295,0.047159812280278254
16,-0.3647250383838384,-0.012411246555302569,0.043991115400960956,-0.04506806088319237,0.04653090231152965,0.06337079166459603,0.04753212976924709
17,0.3198113484848486,-0.25945847551798806,0.045160032127016955,-0.42038410389520564,0.04502588513209845,-0.07095907364162457,0.056570840997104424
18,0.03249632000000002,-0.2960000840155672,0.05186350196149517,0.2667815425766271,0.04423024304586844,-0.017622925290375235,0.047146916810547175
19,-0.41773979999999994,-0.39783650344660515,0.0523057250502123,-0.06225377328478743,0.04716068074356453,-0.08555304900831828,0.053248335268415437
20,-0.06756539490909089,0.34607166607340645,0.04853191101500463,-0.2403278893309917,0.051345097330716113,-0.11606171487161987,0.05302269061113239
