Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X.slope_curve,Y.slope_curve,Z.slope_curve,X.slope_curve_err,Y.slope_curve_err,Z.slope_curve_err
1,-0.2105743078654646,-1.0024391842385234,-0.20954779887052755,0.5889624770273634,0.45990707241817164,0.5492695937204264,-0.235386832509054,-0.9889521528946945,-0.21827078406136335,0.008455936160889927,0.007548898056331778,0.007451731374861175
2,-0.15868254060573753,-0.42545895113942706,-0.7449832889696176,0.33467199572952494,0.4415945869845576,0.3010968988445083,-0.15616089485012474,-0.4198539316835861,-0.7216395784413889,0.007579754895324291,0.007323944818289441,0.008005985483746383
3,0.01925867531754905,1.1895243462544924,-0.34680083563965713,0.4914107207184708,0.4537608993525111,0.5841504223391836,0.013656143353834915,1.188242489746301,-0.38573950321861017,0.0086360847764154,0.00786394482428721,0.008248620889519805
4,0.4649633574060384,-0.14522404695940858,1.104916287315034,0.300684242444053,0.27083045724386096,0.9240140236438257,0.39241104305907537,-0.11427134631434877,1.0885932041072435,0.008150743520283464,0.00819668844232187,0.009099048725679121
5,-0.28764426902941664,-0.8651732377863389,-0.13163908671959815,0.6229733665147145,0.47266245189394684,0.8617427685057445,-0.27450159934088036,-0.8552344652580297,-0.07075150164028221,0.010528322230041237,0.00853174269219232,0.00836886976175375
6,-0.1513889555253194,0.09969032213866688,-0.9572534572958985,0.4509931151910555,0.46363883581725923,0.8046388416383181,-0.13294025706584733,0.14444413182189242,-0.9359186376841873,0.008091123704985144,0.007655517361609723,0.008983914855655837
7,-0.23519890001169588,0.5015155117093498,-0.2757481043695991,0.4286421435218124,0.2963651481821717,0.468995483964267,-0.1940602876616484,0.524469502397293,-0.2714647722443373,0.0072500706579195955,0.007468797801023373,0.00749926966483907
8,0.1541002824378324,-0.3481926427847954,0.4285713569865621,0.28883282655724346,0.4824271251213864,0.42481716955111154,0.19330936476463545,-0.3217286175618559,0.4408970255854333,0.007179956210941129,0.007334708917216049,0.008007118869019721
9,-0.07684671824484035,-0.6322682027256831,-0.2724290356079974,0.2824171423410757,0.19486238769842432,0.37517739940387523,-0.07099364193450541,-0.6200622462485633,-0.28181640764936633,0.00571139880633653,0.005616248879406915,0.006155845984100062
10,0.5320330051245864,-1.6778790194071302,-0.2974065231139681,0.26556554300532814,0.16993153100349911,0.37677688759436906,0.538377168549177,-1.6716313804922185,-0.3010381229759942,0.0067067779508460275,0.005619838699051568,0.005864712869141552
11,0.03192699477064358,-0.47569196747259795,-0.13768630221774575,0.269676062976867,0.16462184647159533,0.38976331374484613,0.0495754191606298,-0.4602337598091608,-0.13801276716963007,0.005664813372511456,0.005568497333938346,0.006154792452629169
12,11.890713045900055,-15.24829444344747,6.767738427888673,5.57119208466658,7.391229278893757,2.865407583985311,10.50844860258509,-18.05637682748606,6.8497989320678885,0.2538514938636827,0.14008882299759073,0.6363346661916326
