Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X.slope_curve,Y.slope_curve,Z.slope_curve,X.slope_curve_err,Y.slope_curve_err,Z.slope_curve_err
1,-0.04971670791804827,0.33911780554105836,-0.0016242627367547443,0.26953802834949797,0.35129810417768137,0.37205792502204615,-0.08820544226190363,0.3028521348131754,0.02006868384590943,0.005374639551939983,0.004809727769691192,0.005256582283295627
2,0.41105341247232235,0.2547814680428122,0.5365984211749794,0.22312849990205116,0.37400447188640623,0.31120490054949995,0.411920343290047,0.26829373785039423,0.5230443029160521,0.0048662213311629855,0.0051098117816630335,0.005657274629198073
3,-0.1359604072091748,0.01385311996478486,0.16517537130763615,0.28418868138492637,0.2756872243323656,0.6153774371478464,-0.14796391860861982,-0.058884266792784024,0.22420635669952582,0.005894567165257199,0.005330734161618115,0.005703176657578519
4,0.3264652068705353,-0.011166110058109429,-0.2828656200923427,0.2998585695041214,0.4393089374486277,0.208013382004078,0.28657962893612543,-0.0032769956841285364,-0.31594651196940465,0.005290293719407379,0.00565678429174303,0.005686248478918802
5,-0.4777826595117235,0.30616083804582406,0.015104164415846494,0.3840785543391039,0.36745396932229607,0.3174546134914584,-0.46214509382754754,0.31913429999171083,0.01851262182502822,0.007174309641931695,0.00553274240657975,0.005895753559218314
6,0.13427523234135857,0.12871855686658948,0.17812766268108993,0.41462470395200257,0.37807199861000235,0.26970160762353024,0.13572815415969053,0.12156967582340727,0.16928862388913146,0.005500011836544537,0.00498010527517338,0.006059696444580927
7,0.16712236128408742,-0.22223327203555873,0.38603105897306356,0.19114951498362232,0.3120234182834,0.35699967765840984,0.14894969035687922,-0.24335086384795823,0.38396172655781224,0.004980339511605513,0.0053366716176425875,0.005021200205555981
8,0.08658209496002055,0.16385776113424405,0.07372341455684414,0.13673727366152913,0.49941404787729204,0.40269192458711217,0.07683198201796948,0.16932755153749815,0.08017366750448862,0.004731555145347913,0.004853850265827617,0.005458594101247014
9,-0.043998081076687096,0.11832819001021508,0.08900788477520402,0.04747305077549496,0.26646686196408115,0.24409886925095056,-0.04629602647683279,0.11276808792074489,0.09710679636423925,0.0037056886883847237,0.003792986183644445,0.0042775987943909355
10,-0.0022681529861034444,0.15134050486827968,-0.02038479613223599,0.05539914173175761,0.24668956094011776,0.24807716636845628,-0.005323588629497555,0.14992934376593103,-0.009988737134940973,0.004408021087478989,0.0037539836488425502,0.004053032636324799
11,-0.05463067525984298,0.10486211928771005,0.12226687363948971,0.03583263627842141,0.26719740158527994,0.24576081317144263,-0.05684325395053191,0.1010217625612605,0.12486124321560355,0.0037269750670798417,0.0038199350226628694,0.004305932528920503
12,-3.8626037775708655,-1.925540744037026,2.6416449464343463,4.917378251563513,2.665078856630106,1.2698585241596378,-2.772028564274461,-1.8590550786270867,2.9109457801968546,0.17383742367255278,0.09014785162339292,0.41813252415198177
