Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,-0.21004938998967415,-0.9501318062854341,-0.21266123104005025,0.6388311154223169,0.5043450255776379,0.5873212903782923,-0.0468229679098931,0.06764538832679468,0.011256421542498922
2,-0.12300598855671313,-0.40247475210280675,-0.7603110685142475,0.3342921033741922,0.44410521908599654,0.31394156736395884,-0.018694730727489662,0.1195609583606132,0.03969177526421526
3,0.09205096360460042,1.2482278568603413,-0.3560779888638991,0.5122277182540708,0.49236705259906566,0.6032373128433337,-0.021722987316590708,0.031688656818867324,0.062426283773749716
4,0.47907459041043565,-0.11390594205965059,1.096006903099427,0.3480707188154201,0.2717869054922548,0.9751452374303576,0.04715476633516221,0.0911780510194611,0.008081175705994623
5,-0.23846785687591313,-0.8829512327634796,-0.09194376533649903,0.684107641966996,0.5425715267596288,0.9177244173261927,0.01937124493705803,0.03714931578287171,0.003997776584523584
6,-0.18565744394816752,0.12422462425463017,-0.92112371195395,0.48732876109272616,0.48265217208211486,0.8527024818237705,-0.013194786546719421,0.009998342929718419,0.06862418184091426
7,-0.22253205028566514,0.5473659287071346,-0.27541761936538184,0.46950817509203135,0.31783163841458695,0.49826024482535874,-0.023603958920895212,0.07303019960226578,-0.016452101933802806
8,0.1826623062080004,-0.32317887903120046,0.44303918631097516,0.3028153515212306,0.5128104455299881,0.45506009094833927,-0.04400243086668291,-0.012416589744152318,0.07440717031690129
9,-0.08017233065786754,-0.6572171190327527,-0.26970926170610443,0.28656435109213374,0.22159641872406988,0.4065510520659446,-0.006034872355522958,0.020575437598332344,0.015221424402519494
10,0.5287196849925243,-1.698004069555467,-0.28531140391005816,0.26789569626816756,0.18114959335270064,0.4048979639804505,0.0007426995063004164,0.03991474234325165,0.019899359320768265
11,0.03179295660874751,-0.4987860318721404,-0.13033570259819924,0.27339500292861757,0.18411102915293134,0.4209829121851433,0.004941290658018047,0.031142463930839383,0.019376721399336546
12,17.479860334009878,-12.26067144233914,10.900504156698803,8.274452961421986,5.8810388378416745,12.534053603296941,-2.4360479277464298,0.9437338382052073,0.36881278670118717
