key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.5369994730000001,0.03205756097253776,0.33031817664664803,-0.007878277699744363,0.3323049016325049,0.10794090159731518,0.26386302304116005
2,0.05908198293771047,-0.2828150987593556,0.33031817664664803,0.07227031666711614,0.3323049016325049,-0.06635366964454548,0.26386302304116005
