Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,-0.08801005924819544,0.2136906264625791,0.2108417190173698,0.44494598263225327,0.28783366681392714,0.35705839376126863,0.011410348539865103,0.04364524917316286,-0.055497400780800454,0.20397416837214707,0.13195002280577295,0.1636843364005704
2,0.45206216123512294,0.17197659525863507,0.08398302924896373,0.48113040229216336,0.4840242035804414,0.38433405328903814,-0.19387947930982838,-0.11733303973904817,-0.07313930263306569,0.22056199523638528,0.22188858287231736,0.17618816949847255
3,-0.0660586422457278,1.0996642882707688,0.035695253902170404,0.44420535293251795,0.3681076193896036,0.36346651848043315,0.005844311801824628,-0.08910265200654714,-0.0812359351046957,0.20363463383360506,0.16874957535821253,0.16662197188489028
4,-0.06729673216259324,0.4289015153322653,0.4316057752110003,0.4602505515665363,0.35226094235025357,0.49245832728132716,0.05667307764125525,-0.09291591615310629,0.06719340546041985,0.21099015898049223,0.16148506917896036,0.22575499342627967
5,-0.037572850113564246,0.17690653223903172,-0.2956725024564259,0.43430578912757933,0.4013485603754344,0.38052063885584336,0.0850658494509877,-0.010476458673473051,0.06595094496970488,0.19909644356810868,0.18398803375253103,0.17444000581843883
6,-0.348860699163332,0.07275647958330489,-0.16796610494036063,0.47448587655659336,0.4003433646719873,0.440693660732073,-0.05522334681995193,0.08180610188842136,-0.15573931009792275,0.21751598149943507,0.18352723328794532,0.20202479727781122
7,0.2711902857625802,0.26703276156694344,-0.41684847638293265,0.405156051327018,0.32603805524955826,0.4004188870312633,-0.022656114794077364,0.0039230616830775444,0.033891099016222,0.18573348567963516,0.14946385602196938,0.18356185182552462
8,-0.2807104799529916,0.13048349365526637,-0.06346269588431597,0.34181401339655826,0.28935276247368047,0.35070644158210196,0.13239054143666762,0.05819665333684102,-0.04009141508358761,0.15669594100080783,0.132646412632589,0.1607724448959528
9,-0.11055343879317903,0.20247838165663806,-0.02882166742457818,0.26596715377097546,0.2053508863790237,0.27425129146018945,0.06784429108199547,-0.02181433348064216,-0.044331584352865244,0.12192587778559526,0.09413789156653479,0.12572352529162095
10,-0.15534286484375998,0.10932136900735495,-0.06262231895364033,0.2923311927259876,0.21131530100795812,0.32774772508427824,0.0604804657165636,-0.01607551184344561,-0.0363536583070282,0.13401180023908327,0.09687212476483134,0.15024760628885123
11,-0.08787885068876627,0.20792388674044956,-0.02401639202061646,0.26644534222709015,0.20518476300185803,0.27813328450947195,0.0566889476265087,-0.030527564008882468,-0.04249694536180114,0.12214508985586246,0.09406173483026382,0.12750313350873071
12,7.607616056568854,-1.9929470974419887,1.1061229129311232,8.91679212500773,3.7693144420632936,8.20562511179911,-3.597082093964827,1.1810607263327815,-1.8654323190356563,4.0876765798664225,1.727946317401254,3.7616601280422834
