Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.024830767396915355,-0.010435112979810928,-0.044937389057037536,0.1070540578411656,0.06925281369958076,0.0859082934229292,-0.07818343060797951,-0.06818175138526826,-0.2304712536415169,0.1765738184555521,0.11422485314404933,0.1416962224529671
2,0.1342987727034302,0.03098723833105218,0.06346080452137311,0.11576003320847089,0.11645627990811172,0.09247081896043013,-0.1181467442539248,-0.003967151783215467,-0.12368561463699981,0.19093336350229126,0.19208175159863322,0.15252038200545653
3,0.21388650697195244,-0.03583009328431199,0.1525660625253304,0.10687586142707341,0.08856673780386497,0.0874500837090319,-0.19690254714250546,0.026698210016674093,-0.06702166779225512,0.17627990553913125,0.14608103273164355,0.14423923529365795
4,0.0830801764558449,-0.06371879225346817,0.017484502582571403,0.11073633960348798,0.08475402629828276,0.11848553287137942,-0.16056249219012714,-0.014940168294625735,-0.12014625118697356,0.1826473351718355,0.13979238519879575,0.1954287705095537
5,0.08465756364576338,0.026703132046371897,-0.01284460387040784,0.10449402649486822,0.09656450905362515,0.09155331286728921,-0.09805165042442739,-0.034768313739462514,-0.05160033016507006,0.17235133156518156,0.15927247485840498,0.15100705656715038
6,0.0769784198942566,-0.0004899324199860722,0.15407131828281856,0.11416136143997947,0.09632266566242574,0.10603094778226764,-0.09956478413425505,-0.18936345293413792,-0.2152057152887024,0.188296527508364,0.1588735623128033,0.1748863132758897
7,0.013312132038019432,-0.046586491189967626,0.15133778808509965,0.09748059249505014,0.07844479284402134,0.09634083149830869,-0.22126066196158936,-0.14334078624377616,-0.06994722871230853,0.16078345388058674,0.1293860037447785,0.15890354025877926
8,0.055989627808916594,-0.056899615961504224,0.020917874012738567,0.08224049283300086,0.06961830991287822,0.08438001440041314,-0.16855128030023217,-0.054299826724787226,-0.12065855191617127,0.13564659302157855,0.11482769637772784,0.1391754934550882
9,0.05243703690481379,-0.0070706876458150126,0.04585716766694084,0.06399172961587057,0.04940744925588462,0.0659848922543357,-0.1147040520307014,-0.04062906897461469,-0.14857768251232542,0.10554727680700847,0.08149211941312161,0.10883477879572949
10,0.07992258791464282,0.025956012284815696,-0.12092225836263293,0.07033491971498981,0.05084248702591231,0.07885614296583592,-0.10093565217238036,-0.056277892042161194,-0.1486594669443693,0.11600966810042192,0.08385905511599677,0.13006447890524722
11,0.05287300804270475,-0.006818719235982991,0.024447704678054374,0.06410678148752187,0.04936747780794957,0.06691890174107476,-0.11137778753570596,-0.06405481115968828,-0.14667402597636992,0.10573704192236012,0.08142619107452263,0.1103753245847572
12,-0.958471639561506,-0.5951933094768567,2.265259890839959,2.14538127492495,0.9068974941198955,1.9742743931097662,-0.023062917540855654,0.03914226414073559,-2.346520805977347,3.53856903938642,1.495827099911589,3.2563471031990168
