Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.030156578472997388,-0.5069401311000101,-0.2844408412419473,0.5887679497089544,0.38087150601692354,0.4724720778480119,0.16285800487759777,0.11611494335985087,-0.2724466801508161,0.2160201634488813,0.13974252681785904,0.17335096060785482
2,0.4322477439270269,-0.2512294654213903,-0.18343251500420732,0.6366484719016278,0.6404776445655459,0.5085641706643004,0.2544919925796676,-0.12371108701035202,-0.021120529093242642,0.23358761272491285,0.2349925441432732,0.18659321943726068
3,0.14764492396478526,-0.48850426658229573,-0.24626959611199614,0.5877879592397132,0.4870927924968065,0.48095150277777415,0.11814873458913512,-0.041392036477433676,-0.08767784277492684,0.2156605920938059,0.17871533510488113,0.1764620800781069
4,0.4994279676794094,-0.5303694655847175,0.23389164739322224,0.6090195316697437,0.4661239191566734,0.6516379629486463,0.12071702463429813,0.026331155756410835,-0.10461089526905766,0.22345049879842646,0.17102180580397333,0.2390872870260493
5,0.16445508910535672,-0.09532884165638324,-0.23574546043052952,0.5746885126178563,0.5310783543406973,0.5035181397924634,0.10165462849701651,0.2669888052031921,-0.3289267971874161,0.21085437988073538,0.1948537194714845,0.1847418214162913
6,0.3662196123717008,-0.09409293794066735,-0.07492494386193174,0.627856215663136,0.5297482609546625,0.5831411605922411,0.40288254661525313,0.13784359482277656,0.04434169103086517,0.23036171169442438,0.19436570737714642,0.2139556742489247
7,0.21319482165138787,-0.27266825462471456,-0.40064398126012885,0.536116570819034,0.43142487312840605,0.5298481849291763,0.04885952867053857,0.17921756618431212,-0.12268397845171404,0.19670225602237046,0.1582906572092898,0.19440236971528127
8,0.19444095130067549,-0.0574373859723841,0.20321521440637563,0.4523001838127683,0.38288163040588663,0.4640669598567092,0.16645907098747412,0.05688492562735421,-0.0006493616632735806,0.16594985338552826,0.14048004522805455,0.17026705184736776
9,0.26874573551851855,-0.1558950559553219,-0.15548007957849427,0.3519369816045584,0.27172743157070495,0.3628988361004922,0.10643640415667811,0.07901422028843823,-0.10306584145268498,0.12912639061543707,0.09969734596401249,0.13314831719249262
10,0.2394446070036723,-0.1717604967095157,-0.3254224970474106,0.3868227919901086,0.2796197504211404,0.4336871790661699,0.11457669604970733,0.07774136328984287,-0.11528913494287316,0.1419260666067632,0.10259305195116178,0.15912070498768005
11,0.2446355411908058,-0.1592341026029767,-0.1311529427845687,0.35256973252215007,0.27150760667021195,0.3680356235638403,0.1069939874443782,0.07313495441987958,-0.11918525697908822,0.12935854948673497,0.09961669125864993,0.13503301849426738
12,-1.8113215758945724,3.677056338707913,-3.6535276556836367,11.799009277221131,4.987687851856871,10.857968187630405,0.11537671285088,-0.1659901444207369,1.4791413647484712,4.329080311505297,1.8299927488604621,3.983810524864387
