Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.013807933024384026,-0.42716587454862465,-1.3396468052302468,1.225543658168499,0.7927988589620923,0.9834690069174769,0.02084336491216419,-0.03246313276780798,0.1133692925658964,0.17681126148586307,0.11437845596873246,0.14188676477920412
2,0.4254287894480067,0.8439368310517102,-1.731928464544579,1.3252085141221195,1.333179133383166,1.0585961010759712,-0.15165276316356813,-0.09242821674341929,0.09051992035772208,0.1911901178399198,0.19234004630278265,0.1527254806106007
3,-0.7074171031461287,-0.133118500403025,-0.03888523094711257,1.223503496030075,1.0139026018721813,1.0011192689338397,0.0534669067502242,-0.009948125409111266,0.15940431547230852,0.17651695604853265,0.14627747522126217,0.14443319807205274
4,-0.9437806246077522,-0.8098527758850036,-1.8384320203689029,1.2676978207999732,0.970255074554613,1.3564097507708637,0.08595673923986742,0.005635317542541207,0.1615076852487037,0.18289294889400762,0.13998038754709713,0.19569157124081674
5,0.07317835732856875,0.8158186103958549,-1.868411697760132,1.1962365103719859,1.105460236504471,1.0480925784443227,-0.13820821570095942,-0.09025973854228356,0.261577370317179,0.17258309835025304,0.15948664962083045,0.15121011887123958
6,0.34438820149553795,0.7639036218024299,-1.246532724325269,1.3069071145750943,1.1026916049458149,1.2138310142174027,-0.08369845108268491,-0.23416437229276107,0.24261946361829942,0.18854973771258934,0.1590872134523035,0.17512148840619324
7,-0.19456406167766924,0.22586505983833807,-0.10137778501839216,1.1159474784921946,0.898027645375354,1.1028995654176583,0.06082840632960252,-0.07085031698878252,0.12145236628533274,0.16099966349228714,0.1295599948977725,0.1591172225193707
8,-0.5050313363325035,-0.28109517106781967,-1.507065026803417,0.9414804209897023,0.7969830194985424,0.9659734245960098,0.007699099526401417,0.03455848688250168,0.14850376249294273,0.13582900506666018,0.11498210926794245,0.13936264859545328
9,-0.1296018265513094,0.44567288456222226,-1.0932740059157038,0.7325705187856841,0.5656112206416181,0.7553880370018083,-0.03061524626587362,-0.055710469292931795,0.1577064394807566,0.10568920910055152,0.08160170341807794,0.10898113169868719
10,0.02547591294709601,0.3581518930063365,-1.5516161052618487,0.8051867222513477,0.5820393861938602,0.9027367334567256,-0.023140747651203258,-0.06721098221051033,0.1626340610840156,0.11616566946442718,0.08397182280717261,0.13023938151459988
11,-0.14058812945732216,0.40711817673765016,-1.099157128476193,0.7338876218321504,0.5651536368241876,0.7660804775237273,-0.03017727651941003,-0.06038081125606311,0.16109948135924707,0.10587922989720396,0.08153568851329485,0.11052374975200954
12,-13.927842406292402,5.789013082836217,-10.905547810387441,24.5600968339612,10.382066209065465,22.60128338838103,-2.536118251554663,1.1991276323251006,-5.139319961359661,3.5433273880784215,1.497838553430228,3.260726016939137
