key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.19452215727272726,0.6963033442897455,0.07503059237895748,0.2745711870240637,0.05393505208349511,-0.16185832317708915,0.06439328893781958
2,0.05774225999999999,-0.10999421185949743,0.07331117647201567,-0.37296008893247823,0.06412859976686362,0.15286877941815114,0.05595476882031963
3,0.012002542727272691,-0.04888241659390147,0.04925828179216681,0.05044124149461382,0.06416272787148702,0.060769880726418535,0.0631411484602527
4,0.024137371111111083,-0.3953870734140281,0.04991665818311001,-0.0555041750650247,0.05432404651516766,0.08014465474129828,0.05767925035565231
5,0.04617773000000003,0.20606315523731666,0.043649604635840576,0.10161673240551128,0.039717003134896345,-0.10426693811358057,0.06199694473113836
6,0.05480489191919191,-0.25087744794687694,0.06139315314673811,0.04194733131244455,0.0446609976943577,0.11794719595956416,0.05895900166671521
7,0.07950606999999998,0.29892915089289573,0.040320588239756476,-0.095342216819577,0.05566491898031376,0.0884024496766429,0.05945260946165801
8,0.028349120000000005,-0.023134370217302802,0.06508626603357781,0.2184504339979103,0.048418198106424636,-0.44247277026280507,0.061532932751001926
9,-0.07420565999999995,-0.027166995786821246,0.0606302781503878,0.2152340204139911,0.05086208101684382,-0.09880327378387399,0.04989619576659713
10,-0.07938923545454546,0.03182898565431813,0.04517965877814667,0.05125850554872535,0.049994174056969924,-0.21185614600583236,0.04284840090269816
11,-0.07661491999999998,0.1999479807731035,0.05660596244880786,0.06088783681827259,0.04859656095560108,-0.1128849011305757,0.06220388688379224
12,-0.30763340000000006,-0.1421766485135585,0.06148858497473078,0.21205141650099435,0.05782660535957821,-0.24658604821491892,0.043972014885565805
