key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.09689825492222225,0.1919090229898046,0.04256969747285766,0.15506769571368606,0.04460531631851153,-0.07464574884256692,0.05793934447633768
2,0.27754831,0.08898894503674448,0.05585585493744082,-0.029876845262100993,0.04454867472616106,-0.08095397406410854,0.05296347996596249
3,0.03102003333333342,-0.06557304623896698,0.04112254291981291,-0.1441023337169991,0.04410191669698038,0.19018488675055067,0.04415319511273223
4,-0.25669597555555557,0.07863624435141503,0.052062209114824974,-0.2561074669050454,0.04746926157811663,-0.08836783286184158,0.052668130949952284
5,0.22930939000000006,0.008617169869260977,0.06388805703034202,0.03954865675437169,0.04856929267989152,-0.012915585071725744,0.04507180887784419
6,0.038979560000000246,0.3784338062277648,0.08173125825003112,0.2757750979397082,0.04444506450706536,-0.09261363457199678,0.05438744071770783
7,0.08596318999999997,0.01133086909924863,0.066345669591054,-0.10584083398243216,0.044822089109534294,0.07801360258491563,0.04937146863245869
8,-0.34891059999999996,0.05991743478396927,0.05219511223540406,-0.1241324562439523,0.04553081820736929,0.015906236875036228,0.05808706002619197
9,-0.0744281166,0.03751149809162335,0.055544144467180444,0.07148217828768999,0.05402688630635666,-0.2029991202251633,0.04390219546527036
