key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.26073135760000005,0.1190673993773328,0.019402370225096385,0.004296341553128968,0.018476299961489567,0.09060529944212314,0.022492923939764313
2,-0.016506719999999975,-0.39419277446609735,0.019232269947721037,-0.3427184144070168,0.018430161387446988,0.33527535195547253,0.022728677002198147
3,0.05849461999999994,0.2441785406557404,0.019275659132185874,0.23900690713620065,0.018587343846045597,-0.04726147166320471,0.02232775314924859
4,0.0868604999999999,-0.23061948040027147,0.019208861665064074,-0.043526485464553843,0.018662078594376044,-0.16020218635199202,0.021896333239216442
5,0.03028902000000011,-0.19831440621630847,0.0190947071469758,-0.38799372716481173,0.01849499467933018,0.3582574051002152,0.021726097524155975
6,-0.037019899999999994,-0.1510888481682331,0.019165014477881083,0.13983310543234495,0.018536110224427544,0.09629943916850081,0.022411761307970023
7,0.02003240000000006,-0.10336550871372463,0.0193544723670831,0.047849692473008076,0.01847652261098357,0.34729943342933645,0.02255394742079783
8,-0.03669933999999997,0.03783496702033062,0.019414044716929195,0.23810887176801288,0.018402809884054315,0.11092282598007897,0.021927826325261433
9,0.08734128000000008,-0.023322343393124,0.019073636539159174,-0.04529209795649081,0.01822414370888497,-0.06318485609380042,0.02161549146681319
10,0.13413702000000016,-0.4497324568237375,0.01926368666414432,-0.3274062451277615,0.01823076214175446,0.27874016225261533,0.02109395700171742
11,-0.2988836,0.14259925723272993,0.019052373922594793,0.6523936710878289,0.01831510834499423,-0.040744206198451316,0.02002546316383695
12,-0.1844037,-0.09223499825742731,0.018994018397962487,0.2758558217488556,0.018462458721061798,-0.03316411043172307,0.020595187954451828
