key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.1401841599404157,-0.03952969100262749,0.15992902230395398,0.012556117445683412,0.17500449903983045,0.012549369360502105,0.19232980978154046
2,0.24818358000000007,0.06781805170672328,0.15749857258348915,-0.14420455872302362,0.17584999650321947,-0.00435282025778605,0.18988611294994737
3,-0.04662502000000013,0.15517037640651665,0.15885216918012912,0.060528844856452935,0.17392473011325174,-0.19602799770332435,0.18934246903319954
4,-0.03341862000000001,-0.007880696073698346,0.15974136398498145,0.10869108461908183,0.1748489794955695,0.05441014266300037,0.19106386454767138
5,-0.03172754,0.019167818535265724,0.15995094594415357,0.0339445576959676,0.1735033093491066,-0.10973464045318249,0.19090941688985738
6,-0.06885039999999998,-0.05231128929651163,0.16050064384217755,-0.04076703301688944,0.17465415640637513,0.2589152144211502,0.18933905557104067
7,-0.01860166000000002,-0.13781179292169554,0.1624076710499873,0.10069599722667455,0.17603314213317553,0.0950142825325182,0.1916098499226476
8,-0.16841256652203235,0.035566677369757826,0.15909144735846317,0.10735390253997501,0.17528938224446292,0.041538109523510336,0.19049071684255453
