key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.187,-0.1851199629610392,0.23467106090128784,-0.22260825055026426,0.19865399561593108,0.17451437976026085,0.2407761247541213
2,0.108,0.020119823702984263,0.23467106090128784,-0.33936111394818624,0.19865399561593108,-0.10722897168314204,0.2407761247541213
3,0.063,-0.2873401400516258,0.23467106090128784,-0.05605258391367585,0.19865399561593108,-0.11235994520933447,0.2407761247541213
4,-0.065,0.13798016885388975,0.23467106090128784,0.02138244680602952,0.19865399561593108,0.15301986972677284,0.2407761247541213
5,0.101,-0.09060532935985324,0.23467106090128784,0.12750905260833534,0.19865399561593108,0.0927083979020189,0.2407761247541213
6,0.063,0.35927056193186857,0.23467106090128784,0.13399438172351807,0.19865399561593108,0.003444704103163332,0.2407761247541213
7,-0.065,-0.22194207116722708,0.23467106090128784,-0.038065398860155135,0.19865399561593108,0.0273699779279184,0.2407761247541213
8,0.134,0.0582579837477013,0.23467106090128784,-0.12223956824486493,0.19865399561593108,-0.07707643416049237,0.2407761247541213
9,-0.01,-0.04988611745835669,0.23467106090128784,-0.026550565530435215,0.19865399561593108,0.06374194119581134,0.2407761247541213
10,0.021,0.02385036511358507,0.23467106090128784,0.015319257499081472,0.19865399561593108,0.3487176734372568,0.2407761247541213
11,-0.017,-0.3865215826045656,0.23467106090128784,0.14692610584143573,0.19865399561593108,0.18322341481268367,0.2407761247541213
12,-0.121,-0.3118492304310401,0.23467106090128784,-0.013823637831658077,0.19865399561593108,0.13468443171080935,0.2407761247541213
13,-0.107,-0.09213433371899173,0.23467106090128784,-0.01579018092492035,0.19865399561593108,-0.1063642619914802,0.2407761247541213
