Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,-0.1006460862703892,-0.5886736955235171,0.8506655821170723,1.0507437953963163,0.6883663863367239,0.8544048622102918,0.08080483045341051,0.06569366993181322,-0.07751994168220155,0.15523063675315021,0.10198676407332188,0.12563262131264358
2,0.2923435745366069,-0.7355107608020682,-0.820654451706217,1.1281065907652905,1.1365036028531432,0.9111504737017745,0.08057033654951819,-0.09765404899929458,-0.08326668255674993,0.16677243642315662,0.16823549485916137,0.13455814309341246
3,1.8229993317881834,1.4108785508372472,-0.15956629650288195,1.0497891887961885,0.8762242087642903,0.8656841335401775,-0.07284504317031068,0.01175465264481712,-0.033182050173326254,0.15530076982734153,0.1297342926176341,0.1280337138577774
4,1.1984927092345592,0.15236793655742645,0.6440232250757578,1.0862494157920422,0.835068603934922,1.163043786516496,-0.04293633144827937,0.008681126889631581,-0.13831581678044283,0.1603759391524306,0.12324666020302999,0.17181333457312187
5,0.09131083693792133,0.2734129765007192,0.20145813528661494,1.024854035913763,0.9534082965057405,0.9015081739941572,0.1531278707777242,-0.014921906352114428,0.04859035305741266,0.15184069545735343,0.14102997535821543,0.13300029092084653
6,-0.5097332095400939,-0.9396103831008382,0.07936496988247718,1.1154432297783063,0.9521770475645701,1.0422100060818764,0.03996707147506526,0.023703928975877475,-0.08025578173543951,0.1649737471536687,0.14071775808808654,0.1539832350052
7,-0.757250456955677,0.8840301244280725,0.49418568577029,0.9566777311283123,0.7772932786822738,0.9450858403647248,0.006124295243856381,-0.012899230353234854,-0.07068518014023384,0.14125497336545084,0.11499627743874158,0.1394441862514134
8,-0.504062262097571,0.05490032047472938,0.3385928360424946,0.8113284933571053,0.6909196917218808,0.8353285732177914,0.14658183018775875,-0.08900960676167798,-0.12889435293949938,0.11989465931535212,0.10228583838889233,0.12319715305439731
9,0.14184821771728384,-0.21858660900491944,0.05403308807900643,0.6281639914873269,0.4959876415972711,0.6556342811556553,0.08433104301611719,-0.038215250088968936,-0.06305413579904613,0.09306836879383612,0.07370334282555793,0.09656125540662874
10,0.5326837515500575,-1.345597602635343,-0.1488483089797059,0.6888499071050598,0.5092902839023048,0.7769923674541509,0.07340950200513874,-0.04333849410230327,-0.028236906922590177,0.1020143892752946,0.07552764392832824,0.11463568359963808
11,0.13608797856836266,-0.2692748186746614,0.06168865877540514,0.6294096635168724,0.49555186180381317,0.6652050305993495,0.08236854882947912,-0.0424913802887975,-0.06985411327710009,0.09326770325108705,0.07358224613909292,0.09799950211958297
12,32.29618504626117,-4.905811943766168,-7.691268444695921,21.11241295964816,8.994084365658345,19.406483472549155,0.47443517721539646,0.5179248865022459,-0.8576356891617489,3.104637880196443,1.324106131221583,2.8642194625482906
