key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.18559853600000004,-0.18511996296103916,0.046336362128698634,-0.22260825055026423,0.04803256820867701,0.17451437976026085,0.06959388894950859
2,0.08948887,0.020119823702984263,0.04388964782571966,-0.33936111394818624,0.04075918107173784,-0.1072289716831456,0.04943006237002412
3,0.06469778999999998,-0.2873401400516258,0.03662847579783457,-0.056052583913675846,0.04457714445290923,-0.1123599452093309,0.055796354121904854
4,-0.0490037499999999,0.13798016885388975,0.048162402447414134,0.02138244680602952,0.046220087310400636,0.15301986972677284,0.046854139392449604
5,0.061815179999999914,-0.09060532935985322,0.05176915246515126,0.12750905260833534,0.04251256169040814,0.0927083979020189,0.040853370798752155
6,0.04900375000000007,0.35927056193186857,0.0733765539579918,0.13399438172351807,0.040142903259746086,0.0034447041031668846,0.055925773238030156
7,-0.04500016999999995,-0.22194207116722708,0.060641279384894484,-0.03806539886015514,0.04768311915842164,0.0273699779279184,0.0467928525650848
8,0.11378162000000008,0.0582579837477013,0.04201211934875205,-0.12223956824486493,0.051223528510702804,-0.07707643416048882,0.04696316035413634
9,-0.01233103000000002,-0.049886117458356694,0.04486407164074035,-0.02655056553043522,0.05458477921493879,0.06374194119581489,0.04683353115417889
10,0.014252709999999835,0.02385036511358507,0.054484679519772046,0.015319257499081473,0.043100795873529774,0.34871767343726034,0.05231534538116963
11,-0.010089010000000065,-0.3865215826045656,0.043521759731190275,0.14692610584143573,0.04120916332661206,0.18322341481268367,0.0398384425365163
12,-0.10949332,-0.31184923043104007,0.03988544720361608,-0.013823637831658075,0.0368262318235015,0.13468443171082,0.04782896889026325
13,-0.06669954000000006,-0.09213433371899171,0.04152222744868973,-0.01579018092492035,0.04495723342756195,-0.10636426199148019,0.05403405270040607
