Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.5943838718539994,0.7032574285731505,0.13243516040689296,0.40990998395742656,0.37631674315950225,0.4638667417163233,0.030217880401760322,-0.014029200196543856,-0.023644777920702298,0.07107444905072106,0.06524970350925878,0.08043003170870824
2,-0.15187641651119166,-0.042615254765044464,0.22252830953653535,0.37657402357280856,0.4269998197977628,0.6084402645624041,-0.003913340945051358,-0.08226765279347426,-0.023612717244602958,0.06529431030099467,0.07403766113268373,0.10549769118458985
3,-0.35302384688538435,-0.4069368129719638,0.29994795139530894,0.4333852026535902,0.41920160310122984,0.7006719373875202,-0.008004168557506297,0.036054351394778784,0.015884722469936552,0.07514483594598245,0.07268552755358669,0.12148977689760741
4,-0.12149371443379353,0.03510389780919676,-0.3691650053702101,0.5042860616384934,0.40634334132982597,0.6059115234548711,-0.025352272420843924,-0.030345677272482385,-0.05061794724278782,0.08743835748574567,0.07045602592706021,0.10505923243635563
5,-0.2016047167103633,0.5181365850767753,-0.4470480745882628,0.5342893714649216,0.3941009387708492,0.4782817268516319,-0.007472331580441861,-0.06837269117798994,-0.029680172973555265,0.09264063913895393,0.06833331335461762,0.08292945288598123
6,-0.38111740485635615,-0.40739956252217596,0.6368207027380863,0.5556927155841203,0.4004295014371179,0.5721395081782225,0.03377264516376499,-0.012321614661748512,-0.0021704989665838337,0.0963517740287737,0.06943062427570244,0.09920347600299496
7,0.31372460882214837,-1.0756434651009914,-0.1929063854870272,0.401006898056103,0.4068479895759429,0.4467878893865134,-0.004549542723581768,0.018149923143896407,-0.0023345489018575805,0.06953074676373686,0.0705435298314451,0.07746871599247089
8,-0.4364494239576529,0.24099809655404666,-0.038001057345789624,0.42648660152096174,0.498710084285217,0.4342772881928812,-0.02434530265290317,-0.0711076544488304,0.0286527783526348,0.07394867763339363,0.08647153313062407,0.07529950608414575
9,-0.05739285553373974,0.13781888346789808,-0.01866484972004656,0.2600588008607018,0.2988298872195571,0.30916474356415075,-0.0006202358596536506,-0.03563373539055054,-0.0047740912081597475,0.04509168812065985,0.051814229532253314,0.05360619398982897
10,0.05095404463602371,0.707946217853777,-1.0163529759998653,0.25966907188826577,0.29402791330180367,0.312576670179256,-0.0004285612856280707,-0.03854162236403927,0.009803800344613565,0.045024116987645704,0.05098161260143876,0.05419778660536671
11,-0.07937072743572293,0.15035239490166397,-0.062029573647354175,0.2589579761787735,0.28639540694711846,0.3126437730134691,0.010452757436906657,-0.027758942998033286,-0.0029681467367952408,0.044900821386561506,0.049658209434446286,0.05420942282893548
12,19.294789747916564,-10.34559024188583,11.529026658673285,11.420622910975622,8.040754067001192,10.063608305587932,-0.6247246329097473,0.042112660743976016,-0.9987522718228095,1.980226193401594,1.394189245345978,1.744932930109675
