Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,-0.04634460955420197,0.33645967639260405,0.0004335704170240145,0.29476334286775385,0.38174769875640296,0.40607676514718016,0.03229111576499372,0.040482907754923775,-0.00907361610007822
2,0.41011611061575176,0.24865929289928254,0.539890368396155,0.24422121020046322,0.40691621889992036,0.3412020429126108,-0.004721164585749918,-0.033858952975545836,0.03391359591955963
3,-0.12781207055555663,0.01336571963378425,0.17004777856563014,0.3084787947763014,0.3004675749436109,0.6737969664341045,0.06546694987640408,0.010675508919051621,0.04922607332708856
4,0.3345261209666465,-0.019474774321323236,-0.2795647006709228,0.3207950145349621,0.47525029902939353,0.22668201034934363,0.09333286219237283,-0.07898289104791142,0.01193481856286738
5,-0.4789648853231722,0.30547232710064776,0.011102914843438639,0.4200506585325277,0.39966290568835033,0.33838598180939167,-0.06475099049653285,0.00730453789658325,-0.0859699641794505
6,0.13583250795132865,0.12797824166105404,0.18284241271869367,0.44585568509955115,0.41384888081914323,0.28746768575811354,-0.11487157347239764,0.0014198636568244125,0.0625890457060551
7,0.17184924279447641,-0.2247123611906373,0.38260136644586706,0.20856177709725396,0.3433320970204822,0.3872320641252304,0.024207361079110857,0.012294628792520712,-0.05043411156804677
8,0.09030591772582273,0.16107576239116353,0.07217762588299842,0.14683499802378427,0.5442884713700961,0.43886665074177916,0.04763482423526122,0.002492443134907963,0.029452336956283395
9,-0.042393460868010255,0.11619502491758983,0.09108226008924067,0.05201258160797844,0.29078254791749053,0.26497263131953347,0.002657263127820421,-0.01415619574378749,0.0007153468513393385
10,0.001384687979665643,0.14907741414075787,-0.017453445404916775,0.06142825132584437,0.26959048908053435,0.2687630206237274,0.000998956547326069,-0.010647920576565318,-0.0014287375654723328
11,-0.052805102809357324,0.10245747313538811,0.12583201844651126,0.03870779517351151,0.29180016991455,0.2660383072496432,0.002019151631530851,-0.013374486474638198,-0.0036206594987641793
12,-0.6177361139673552,-2.547132399469621,4.548280597043643,5.014250828436462,2.041506312675928,7.4945391707912234,-1.9015190852004225,0.895854796163288,-0.91736284689707
