Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.47686755026205707,0.535613010415787,0.15045172981503185,0.3354503708393275,0.30795929845244696,0.3796059556279141,0.03605712432563424,-0.007117994893347079,-0.022347412155026003,0.0709587228153135,0.06514345795735539,0.08029907226659518
2,-0.086589324985068,0.017695430536981194,0.21362100703425357,0.3081698368344989,0.34943586910118457,0.4979178825327764,-0.00540831605081582,-0.08269062632889601,-0.021429514919262038,0.06518799657948053,0.07391710909699926,0.10532591277798999
3,-0.22945037328523132,-0.3074284832559807,0.21520708137229272,0.35466133732881566,0.34305417568466645,0.573395785540021,-0.011476773576856392,0.032055002877379994,0.018833541306419677,0.07502246781473051,0.07256717560662446,0.12129196115020921
4,-0.06222799581251803,0.04663519494443676,-0.2726314129961625,0.4126831846058502,0.3325315900191031,0.49584848481233196,-0.026548772427829492,-0.030002356102338746,-0.05424659695830314,0.08729598483930595,0.07034130584287498,0.10488816914075988
5,-0.15499122562325818,0.420498711065498,-0.3329090222217782,0.43723640985751727,0.32251301929127796,0.3914024704388009,-0.009453467148122341,-0.06328290302751301,-0.03407413664668547,0.09248980347585851,0.06822204921272954,0.08279442136482924
6,-0.28712998635881454,-0.3594161399938009,0.5242574698793416,0.45475185956299874,0.32769200172412505,0.46821111760009493,0.03002698875843105,-0.016321210898287263,0.004084533343515884,0.09619488968905672,0.06931757388920717,0.09904196030080935
7,0.30508614966254344,-0.8265604002226095,-0.14240636110410818,0.328164514214766,0.3329445843611116,0.3656294525015548,-0.0014719476235720563,0.007579738238702727,-0.004230696216838599,0.0694175313123893,0.07042867043020802,0.07734258949625905
8,-0.34495604665058044,0.19829690849098652,-0.005967917819976742,0.34901586801312967,0.4081200508457319,0.3553913900696234,-0.028633426693873316,-0.06874049514908241,0.028277407980933478,0.0738282686097335,0.08633073621815293,0.07517689970772701
9,-0.019469240284149425,0.1271161748319977,-0.0010462671230448972,0.21281945540409322,0.24454782531021457,0.2530054417368674,-0.0011862768456296635,-0.03428117697791189,-0.004958617064663162,0.04501827298076262,0.05172986214014143,0.05351891242931983
10,0.07014339701763472,0.5963315651635426,-0.816660506358267,0.21250052643445072,0.24061812542178052,0.25579752558674435,6.957694661990921e-05,-0.03158909944401733,-0.00018078585710057382,0.04495069295293588,0.050898601390593844,0.05410966022272073
11,-0.041131340590538135,0.138873724604529,-0.02816384564349006,0.2119186005104266,0.23437205267074981,0.2558524456805455,0.009671136250596422,-0.026283395920324065,-0.0035793291285044493,0.04482771386686508,0.04957735283948054,0.05412115643921704
12,14.110058661281744,-8.300513387276125,9.91587269022661,9.34608146358176,6.580161585501052,8.235566968768957,-0.43505783644476587,-0.05952266344531787,-0.8855461743443793,1.9770018891117218,1.3919192681193844,1.7420917229845083
