key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.10660792200000002,0.027470593788990527,0.03324430967282107,0.016231794891984563,0.048471351538420915,0.14297296329204645,0.05071854254803782
2,0.15981250000000002,0.14278126901817245,0.03423599995868911,-0.22801765075962166,0.029209371618414207,-0.09748449026035999,0.028859704778179562
3,0.02625317999999993,-0.041254763594622545,0.039684052402351865,0.2141181496247455,0.02921446601211328,-0.11454793796484974,0.03532534310725925
4,0.060510419999999954,0.1924083593231103,0.041893165482291723,0.13203529149770965,0.04135605586387909,0.1943655823813062,0.041727110066057206
5,-0.2805645600000001,-0.17579892417046494,0.04756554951367228,0.009333807974863717,0.032320734660249914,0.1311725085122255,0.034905468453188954
6,0.27875639999999996,-0.19529594298649045,0.04190384258274785,-0.004752661130952518,0.029745908907200386,0.19416079663568375,0.03436057163279859
7,-0.38323172000000005,-0.03644524454031739,0.032364111663206505,-0.11741987622424688,0.026735376613513013,-0.004709759460315155,0.03865912191542602
8,0.07469880200000004,0.03345847873413277,0.028037078569643964,-0.02932136015647302,0.03354043489401054,0.032988317903990705,0.04057134830176149
9,0.27438527999999995,-0.12431001002653375,0.027595627104413767,-0.014890367542221838,0.026921211105440254,0.07587530991793301,0.029575936916245216
10,0.021290680000000006,0.03494107253683865,0.034241779875488314,-0.10541220977012777,0.03455616708024675,-0.019140686698875697,0.031069946133419905
11,-0.2899836000000001,-0.08620985823941396,0.029630699822821332,-0.03126750615093421,0.03119544180942252,-0.06458408032408158,0.03314835904361279
12,-0.09814924,-0.044162890897013085,0.031361679809498715,-0.1415078810283834,0.03258232644266995,-0.0008640756173825537,0.0354569191683866
13,0.0670098465,0.0466258066432772,0.0415068643867904,0.09734711409180363,0.02881407852000057,-0.3585133724148193,0.04242761035774011
14,0.19740794181818183,0.03151020198075116,0.029539593700535306,0.019651979283821674,0.03540648980164325,0.01756250173046503,0.03145227738792512
15,0.03411167545454552,0.08019326628863155,0.024870085531239542,0.15997989365415322,0.03767784903968416,0.07642236471611241,0.03169004094354627
16,-0.3647250383838384,0.03262451308569325,0.030084486520886775,-0.0031596278451875293,0.028053937120539482,0.04030155530637991,0.03283694784007467
17,0.3198113484848486,-0.05117528331382459,0.030443127986754172,-0.1608356843848604,0.03016421120813876,-0.009828361618161807,0.04082847706963831
18,0.03249632000000002,-0.11824583654509979,0.0339577248010073,0.23537070318406528,0.03237876424309353,-0.024519139677929402,0.0417958629382673
19,-0.41773979999999994,-0.6044213338751661,0.04488544892160011,0.0034907482348476293,0.045397860654024125,0.0775446047461461,0.03619104519948572
20,-0.06756539490909089,0.24996657470964578,0.03162484899156861,-0.13988198047573874,0.04062792802249033,-0.2397681191537977,0.033433532299746396
