key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.26676736,0.05231474169394623,0.336782798114303,0.20251405989800142,0.24420808057752696,0.24970101885608642,0.3473704674348423
2,0.023457180000000077,-0.22425751080856493,0.3376957681465977,-0.09530802999003829,0.24539960629707364,0.007830002855872209,0.3464121354316236
3,0.09207347999999993,0.16993124069753662,0.33747996907566286,0.26459980781426184,0.24570489863220288,0.07919925734432809,0.3452057819527168
4,0.10994563999999996,-0.44767802849693616,0.3365792472181817,-0.15695534014935986,0.244552966586377,-0.11960247862732842,0.3455354872574642
5,-0.10787117999999996,-0.293363353560137,0.3390909566561815,-0.14840300154235297,0.2445579266034366,0.1948415696429464,0.34804165127540976
6,-0.08936073999999994,0.05348408062219612,0.3388045821209314,-0.20355114691816967,0.24492713010561823,-0.018731750135202674,0.3485529536650908
7,-0.39792342,-0.1438740482269747,0.33735416828583115,0.1684002907843105,0.24591801115241607,0.02349552432712443,0.3464597370041282
