Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,-0.022208643734612288,0.2554330815599144,0.06157770660021766,0.1327454946338189,0.1327454981349188,0.132745501365316,0.028381336051725103,0.033282166501182354,-0.008769300117128287,0.03779675182449487,0.03779675118165439,0.03779675459025617
2,0.23032937649538532,0.19913770443404077,0.3698987681185108,0.1327454986296075,0.13274549736933416,0.13274549863671567,-0.011024925158433738,-0.038287463332266514,0.024939406665776747,0.0377967515417284,0.03779675137568091,0.0377967522557487
3,-0.012114719780386807,0.06503931178294556,0.19543477488905014,0.13274550772720245,0.13274550101405125,0.13274549779881212,0.06416705786148491,0.010784935644433119,0.045687248819139326,0.03779675173350679,0.037796751633548294,0.03779675145670944
4,0.30553187761753253,0.03728404955879764,-0.13048413579891865,0.13274549854817383,0.13274550121095588,0.13274549683334638,0.08853677207246277,-0.08101018121561551,0.016231116397092918,0.03779675146163135,0.03779675158395834,0.037796751280911124
5,-0.3713899663448687,0.2098580920272134,0.03045522615127305,0.13274549762085466,0.13274549709370032,0.13274550366691235,-0.06110894189940794,0.0029515698691521264,-0.08615866520894189,0.03779675176955407,0.03779675468790501,0.03779675172010243
6,0.15875733417268428,0.1415853477189234,0.14095676106456598,0.13274549524316423,0.13274549838211516,0.13274549969308153,-0.1192447064293507,0.00430913688933221,0.05937221288218715,0.0377967519663851,0.03779674560964897,0.03779675168838209
7,0.13431407476547355,-0.17896898253716365,0.24255780964794876,0.13274549621227608,0.1327454973623146,0.13274549805818078,0.01757489642118459,0.01519501508617127,-0.05579597235726688,0.037796752413908064,0.03779675107615897,0.03779675115379832
8,0.06306741679812705,0.1483571928374683,0.06659144555898955,0.13274550026367152,0.13274549726762913,0.132745499444883,0.036443116914928214,0.00364877142292952,0.028979032780392378,0.03779675176610256,0.03779676139356438,0.037796751565539695
9,-0.022935600853626607,0.11671323863505204,0.10218216677043024,0.13274549795714294,0.13274549921643133,0.13274549786150444,0.004700918315347562,-0.01590228690432732,-0.0025041503898264317,0.0377967519027475,0.03779675221314897,0.03779675469047965
10,0.009742670868443989,0.13990091558832196,0.03012817636509313,0.1327454971729367,0.13274549790379125,0.13274549375981992,0.0021353382770733184,-0.012899076335888274,-0.002765625146106787,0.037796752098469305,0.037796751797648055,0.03779675563916838
11,-0.02748158849105421,0.11145281518055059,0.1300072042222098,0.13274549776009983,0.13274549659985843,0.13274549854875875,0.004339666262402038,-0.014774410978400819,-0.007709501816590469,0.037796751617991516,0.03779675236926934,0.03779675130246398
12,-1.2536030430432863,-1.6044653467781047,4.5359708295772165,0.1327455011104834,0.13274549815414405,0.13274549554925455,-1.7905399744461095,0.918157697801693,-1.0267658132072328,0.03779675165343768,0.037796751812701146,0.03779675154206405
