key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.19452215727272726,0.4735335669160996,0.0350393470326057,0.3120646436874779,0.03767174033981271,-0.24548256798797752,0.041088744499239736
2,0.05774225999999999,-0.083659491537599,0.049406963122428295,-0.005831952778514449,0.03529479560658927,0.00038640483522556224,0.035197619204305815
3,0.012002542727272691,0.07761786647060553,0.029324896070765563,-0.0023499058097868897,0.03814867347352176,-0.12405224636857781,0.04287095702087048
4,0.024137371111111083,-0.02218492879029732,0.03495686571759709,0.025767988298085243,0.027982273601386734,0.0568842469136257,0.03374467133255689
5,0.04617773000000003,0.1281310426322868,0.02926539579756021,-0.019302077638911896,0.02626992759128414,0.0918409671234599,0.040871487716519835
6,0.05480489191919191,-0.15871126449110307,0.036533714851550964,0.11743556113822251,0.02815344869778147,-0.07404907884694012,0.03893788608140663
7,0.07950606999999998,0.05658901973991082,0.037008278370609375,0.054173443344161853,0.036829648535164926,0.0026754734286100756,0.04074794316178824
8,0.028349120000000005,-0.01543133009950548,0.03540619723887705,0.11022673676904304,0.028976811705310263,-0.41787499006277073,0.04434466126161762
9,-0.07420565999999995,-0.020580248948560254,0.03818273607712531,0.03751820683342544,0.028444660912211223,0.030101584143864102,0.03889600585518326
10,-0.07938923545454546,-0.3753705964029308,0.030983922204525758,-0.04569209322291101,0.029911161734094513,0.016659029509810352,0.035949628951441714
11,-0.07661491999999998,-0.10335208127917284,0.04589020420386531,-0.08163326577351881,0.045482207034686126,-0.07192611619551315,0.044096836770797725
12,-0.30763340000000006,-0.08902861331867662,0.0366573398487758,-0.18701379119180928,0.03854440815557739,0.23620422779566752,0.043560906424380465
