key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.26073135760000005,0.029834721395701536,0.012428007251169522,0.09277014358340807,0.010488034399431816,-0.026680026648130628,0.020961377093611077
2,-0.016506719999999975,-0.25966386129982766,0.012144656979378748,-0.2209137047248273,0.01043222506212851,0.27571039498620564,0.02123010426672474
3,0.05849461999999994,0.09696317656678843,0.012457856430113035,-0.008950481339395466,0.010499142215398044,-0.0750326440083704,0.02070307796421389
4,0.0868604999999999,-0.08745229434626367,0.012518955011814232,-0.02723134060078003,0.010458290679700593,-0.07706755553899924,0.020068549089700724
5,0.03028902000000011,-0.08803159821917461,0.012199244091772485,-0.05856942633044682,0.010307257335653254,0.040848209942468294,0.02015483329829438
6,-0.037019899999999994,0.025610450245665106,0.012203710714986382,0.007550619751404142,0.010628314363536137,-0.0019243654604572669,0.02082953187856798
7,0.02003240000000006,-0.13879918801484337,0.012555856147712121,0.09125297446872338,0.010611871701565231,0.11138087583724587,0.02063012667634901
8,-0.03669933999999997,0.06969326965051437,0.012608161418103834,0.014609333092977295,0.010473747154272477,0.049641848182154114,0.020120588377079716
9,0.08734128000000008,-0.006170475704976752,0.012682681175506994,0.07090284593119733,0.010274088919372086,-0.007092841466373123,0.01975710982467256
10,0.13413702000000016,-0.04720618771682439,0.012712513563182329,0.01510493511853106,0.010222061067766531,0.03205093946719728,0.01930426053501072
11,-0.2988836,-0.12452716758863858,0.012629684879740534,0.022029605034651567,0.010254068653168701,0.0005676506402201298,0.01861916441200443
12,-0.1844037,-0.1093050630363166,0.013531973429852455,0.06606407128861314,0.011292431077346864,0.014453984714648094,0.020811819375735188
