Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,-0.3885604696757976,0.0822959453826628,-0.053785424472867625,0.3501726970681379,0.22652523606212846,0.28100512948785383,0.003345264062013631,-0.026880985097868584,0.07369022273440054,0.10184386921887072,0.0658823754977475,0.08172725512079107
2,0.009246922344783526,0.23110996593748392,0.021058907269768223,0.3786498468991275,0.38092727803843124,0.3024710844099511,0.08780380840062962,-0.011847868904057327,-0.029704246081798447,0.11012615302919458,0.11078851092639957,0.08797039170902073
3,-0.1900183375387608,0.22967953726578727,0.13204478530388253,0.3495898251446027,0.2897008723683677,0.28604831172536066,0.08439206689826044,0.002303447756955679,-0.0044104481385147665,0.10167436074894437,0.08425630527027547,0.08319401270447795
4,-0.039111037709002365,-0.030624133486197636,-0.5238174964172324,0.36221740207389125,0.2772295266522242,0.38756493509195605,0.02516772928097384,0.05730810025437605,0.08587504821201486,0.10534695328469873,0.08062916396630271,0.11271900364143028
5,-0.16507189166348524,0.13973334749315802,-0.05637059269163014,0.34179886284985705,0.31586149722254847,0.2994699178101765,-0.010515092388631464,-0.026516095366899473,0.02153715996908704,0.09940844439771548,0.09186484764586836,0.08709753752918946
6,-0.03104478274873257,-0.09490813278526464,-0.0726030811905024,0.3734206103324344,0.31507041821428167,0.3468261179349272,0.011600606198042485,-0.0366230662978278,-0.10378257648133346,0.10860528380277766,0.09163477050596228,0.10087056769255355
7,0.07041082649622821,-0.1708837363555804,0.3351785256786889,0.31885800435285205,0.25659209932138116,0.3151298559430691,-0.027891984674133452,0.030794092330891476,0.027561757600177872,0.09273634760426809,0.07462699271168265,0.09165205645762244
8,-0.2213180566188815,-0.06551717374018895,0.1910901715349128,0.2690077941993387,0.22772075956280075,0.2760061424318683,0.07138876634085467,-0.013836788369276709,0.0565154824503874,0.07823796249938816,0.06623008314377547,0.08027335487207811
9,-0.09650561552669458,0.006263576994766429,-0.06904539365224349,0.20931627868165636,0.1616112642382322,0.2158358976759918,0.01764559793998791,-0.0057449998415615156,0.013606082382069633,0.06087734053067182,0.0470028550960989,0.0627734983272507
10,-0.11259375077207025,0.15536428383542594,-0.30516044699020983,0.23006478857742269,0.16630524178282532,0.25793761445005114,0.01888089509695793,-0.004923516872834507,0.005854368409094701,0.06691181681725684,0.04836805500054111,0.07501832176974614
11,-0.08024506962556778,-0.0089224700249535,-0.07186527870949111,0.2096926137316411,0.16148051544595077,0.2188910273552025,0.01824545481223775,-0.0073838731629720655,0.0052667636620749025,0.060986793128208344,0.04696483104989255,0.06366205136540239
12,0.10658067818674044,1.3858656448701463,-1.8070615290949004,7.017519702579689,2.9664522894924925,6.4578308930909705,-1.0143857493484902,0.8699298193376875,-2.8121230662514525,2.0409685439806884,0.8627600585992425,1.8781891750117716
