key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.23010831999999998,-0.7529499543592788,0.03217305573767631,1.5178477509048918,0.02452968688778278,0.9939872372682146,0.03180772887285588
2,0.08191532000000007,-0.11442883064515996,0.02497346857977415,0.49557565524195013,0.029377968884088997,0.33650806451613846,0.036330081451358354
3,0.33119487999999997,-0.7690403225806453,0.029528910516579257,1.7775610887096747,0.025844405100570962,1.7712282762096905,0.03917712819060803
4,-0.1916176,0.7435947580645159,0.03287121549737978,-1.6548497479838673,0.045006790472579536,-1.5804257056451476,0.03687318145405213
5,0.05798318000000002,-0.26031532258063983,0.028609229709546588,0.4496455645161248,0.04905527869065869,0.5308639112903251,0.04129921941546358
6,0.03646033999999998,-0.2650985383064519,0.0255907520333594,0.2748480846774086,0.03386228741468422,0.27429768145162114,0.031187217524555708
7,0.09476479999999987,-0.2531664314516142,0.027857632136148256,0.559272127016115,0.030391470648407137,0.5011336693548358,0.033117016225246536
8,0.02730507999999998,-0.06822142137096421,0.030527026127803086,0.20355922379034297,0.03332007273184399,0.10136839717742419,0.02337858137821442
9,-0.06071369999999998,0.3856167338709682,0.032071796065607144,-0.4910665826613183,0.04020847923007103,-0.48480468749999517,0.035519702510870825
10,-0.06729906000000008,0.3963887600806437,0.03427842739130299,-0.5855020161290341,0.036495439464065485,-0.32212772177418714,0.02483466852528944
11,-0.06360485999999999,0.3773765624999985,0.03180899145201126,-0.41800161290323956,0.03198447828550819,-0.43554889112902373,0.034712335414182866
12,-0.35780604,0.976517993951612,0.028448969853188528,-2.213784223790306,0.0377526712548676,-1.8782510080644954,0.02930545256732208
