Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,-0.21658046191059213,-0.9467173181430689,-0.21308212338629895,0.7280054914794699,0.6706696621535521,0.8153647196562449,-0.04610516974447901,0.06731621353903439,0.010536314487979648,0.08852918767346535,0.08146253909724628,0.09960469375946185
2,-0.12064276758108163,-0.40571938112972905,-0.7610463210626753,0.6688365682059579,0.754969435752656,1.0661687992188371,-0.018913505860658125,0.1199984331122147,0.03995016685178292,0.08168040611162392,0.09232237812280294,0.13028899573189798
3,0.09063860344310959,1.249661115534944,-0.3572490242181138,0.7671183460134696,0.7433487422460405,1.2269940821697733,-0.021231686794179083,0.03154969150655366,0.06265774978933979,0.09374270765558396,0.09038920025479733,0.14950066422361302
4,0.4686678451356333,-0.11273228235576935,1.0946468662653885,0.893180530434163,0.7231711270731662,1.0680543259047608,0.04687361859312078,0.09097782713922442,0.009144865027088223,0.10916317564269158,0.08782924249494935,0.13022003202319468
5,-0.23867507240558838,-0.8781369299928204,-0.08472599823594407,0.9410467523668969,0.7064235873336646,0.8439501156980345,0.02018932262030204,0.037825073548756326,0.0023687150472126994,0.11502717468312519,0.08572799436064765,0.10313060021845148
6,-0.18398188148892308,0.128112136559972,-0.9188223851452811,0.9772521279646612,0.7126637439444293,1.0065592203920204,-0.013769872619005948,0.009758378046481497,0.06963670135360107,0.11935568896813849,0.08672483923886987,0.12275727602775681
7,-0.21791603248551888,0.5480110969707375,-0.276585390684178,0.7078760527645186,0.7179435103888004,0.7858563546309655,-0.023008606509071515,0.07282719225194767,-0.015387138129499878,0.08645642248325701,0.08776166381341749,0.0960566763037524
8,0.1868358588779774,-0.3220271541705255,0.44133511874496467,0.7530416869736197,0.8795284181951842,0.7666141437743751,-0.043628496689905955,-0.01267635220711405,0.07452495869856804,0.09192311554982607,0.10683705100605417,0.09356209857310434
9,-0.07928130189529581,-0.6555863037687526,-0.27134586699904584,0.46149983192034466,0.5301206708963457,0.5463676710093998,-0.00492323917943982,0.020607145198028847,0.015098951333664345,0.056749068937314774,0.06442395902302693,0.06667743266778153
10,0.5295049470875146,-1.6977900752120823,-0.2864226427652877,0.46041121969411025,0.5228839755517721,0.5524022511740793,0.0018009440598820703,0.03986286970923783,0.01988405122943736,0.05664551308378084,0.06348452037911981,0.06741837028731466
11,0.032854112264319446,-0.4974139446613587,-0.1310104509583445,0.45956420019442124,0.5087406639466981,0.5521191765686996,0.006037446453286965,0.03105820298877176,0.01931615045237071,0.05649434400407983,0.06184056851100477,0.06740457740879935
12,17.47748211047889,-12.24928251900558,11.168584395514234,20.13238492932428,14.061738318485942,17.902075800401978,-2.4323763627339847,0.9396611825705732,0.3988869783224086,2.4433741150768413,1.712089888250154,2.1625580851845427
