key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.26073135760000005,0.17325089319801634,0.2627092926667444,-0.035481545002010506,0.30277453850403657,-0.16991659037635998,0.26347505617128614
2,-0.016506719999999975,-0.3003217776903213,0.2610792985359922,-0.3411551225113456,0.30232649950145574,0.2320481522447153,0.26303465365252937
3,0.05849461999999994,0.2108779238287859,0.2590539796981373,-0.11022649014133279,0.30112913486271914,-0.07714552878960745,0.2649755110448275
4,0.0868604999999999,0.034223171648434914,0.259885847845508,-0.12189233317479697,0.3007361636724653,0.02769340338995363,0.26406045150297475
5,0.03028902000000011,-0.22425228683517417,0.25870025384262074,-0.020476446012247962,0.3019080260509946,0.038993208476505004,0.2624776370829017
6,-0.037019899999999994,-0.054058702442485895,0.2604138818690137,0.036607714981389705,0.3013947259364253,0.016852172209546268,0.26529774608213436
7,0.02003240000000006,-0.06857906499547894,0.26012670383921643,-0.015745193794252543,0.303652893042952,0.19093420103009606,0.26437722017514576
8,-0.03669933999999997,0.23703937129072372,0.26049332470566533,0.13600490225737794,0.3014861039681409,-0.04067336388906284,0.2645847268167248
9,0.08734128000000008,-0.1729676171550949,0.2592637913475189,0.05197874266028357,0.3028571259332659,0.015862848881340597,0.264543043307929
10,0.13413702000000016,-0.003548305981237121,0.25886770323993413,-0.036125232519525596,0.3015583499294379,-0.09120350295648905,0.26601299682855367
11,-0.2988836,-0.2385899923257817,0.25821805233097156,0.13276591792371306,0.3028622341416947,0.20981581951875938,0.2658682725808647
12,-0.1844037,0.07942814038702295,0.25897367141196265,0.032729542646860565,0.30128066564703976,-0.020914909581726704,0.2645458496152277
