Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,-0.6180668990140803,0.0950434175081444,-0.044275196449680185,0.4328186711918695,0.2361700822482292,0.12356245424630297,0.010976155878527462,-0.028179679582330683,0.07438103358914634
2,0.023687997177603635,0.34499868664809397,0.0320833322563089,0.23694507585845506,0.2732857349467549,0.2086696917408451,0.08754270986130526,-0.016186355407375588,-0.030105299905939298
3,-0.29951547221935687,0.33623013065158175,0.25333845239058017,0.23333392683252374,0.2606517112848488,0.25601879396446386,0.08809956916549248,-0.0019494650309624375,-0.007387031919893204
4,-0.1008729550167361,-0.040735538354689516,-0.6838024558897222,0.34346439887784996,0.32426351735609593,0.46908588673756063,0.02627811987805173,0.05783889844271706,0.09483938453809487
5,-0.1989566329342072,0.26611812545796204,-0.05055746495195969,0.2017030282816065,0.39044096332362255,0.13581919948898225,-0.007836508691487202,-0.029648547795550657,0.02229795501320943
6,-0.037058834335712304,-0.19179033043253316,-0.06968005893777575,0.34124237833740895,0.33367222345155356,0.2057652202378952,0.012101185989914033,-0.034397727991242584,-0.10276229370216354
7,0.10645659977702418,-0.3080532704540951,0.5851655515809702,0.39723238717215864,0.32946855682250065,0.29335771723096077,-0.02922570281873058,0.034470884138776595,0.020518724192001327
8,-0.3680825860990216,-0.11173620322849165,0.36913801557199477,0.33985119865665175,0.2441196615993955,0.23120354499156914,0.07587723088390595,-0.012483515736932613,0.05218560049302291
9,-0.15613479837951602,0.0034405752430325637,-0.03866478260349015,0.17466010060500656,0.23359659710607572,0.17576526993205313,0.019564123856896626,-0.005810260207683427,0.01433199736445481
10,-0.18484009593670794,0.2238669522478117,-0.39291097600972685,0.17783822113329506,0.24439118237517538,0.1814329636957178,0.021142948990769243,-0.007768720163197299,0.011028453932221668
11,-0.1344942058289628,-0.019341549553688855,-0.04261649535688157,0.18002180139260635,0.24421180673495776,0.16938326558511765,0.01988204184104154,-0.0071630581297434355,0.00604333091435684
12,-1.6699438794417356,3.266889298348272,-3.9014612425627804,9.35727022568616,4.678173141231517,10.420376969885842,-1.0001925516203547,0.8333062386791124,-2.7675411334740705
