key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.23010831999999998,0.1991130067352458,0.03546541211464369,0.16060606483443962,0.03606614757452252,-0.10637377912473145,0.02644987866251805
2,0.08191532000000007,0.07107780906181915,0.04008239702845782,-0.0864638053464244,0.02480679728687694,0.014194742796687976,0.03001404291257588
3,0.33119487999999997,-0.1336261499159832,0.03671200456133888,-0.04338335597249454,0.03265187910538358,0.008664242665632926,0.02858398956061966
4,-0.1916176,0.09161023858541739,0.02583816717258814,0.014821625932890825,0.03555334629857764,0.012850403170844515,0.039458205299574445
5,0.05798318000000002,-0.13120618017183006,0.043875162335002445,0.05969840054968145,0.03192104790186747,0.02068486873239017,0.04672193389638499
6,0.03646033999999998,0.12506748458190486,0.0318826802261909,0.029776983202724594,0.023831468675059475,0.19257818959389628,0.03476971202826204
7,0.09476479999999987,-0.048409805695399655,0.03365271540211385,0.01673307026860371,0.028760042283995552,-0.04806326612805112,0.03732577357921626
8,0.02730507999999998,0.09367261756349876,0.024790840809800572,-0.04382240478022226,0.03132212401526548,0.019599390406279227,0.03686321241639691
9,-0.06071369999999998,0.006464498612956504,0.040860224808274004,-0.14728297604261797,0.035686621874639335,-0.08529801299383877,0.04597386786038955
10,-0.06729906000000008,-0.21109300665332853,0.025519284372752245,-0.1412041331526126,0.03599831906100682,0.04303186269881554,0.0379550662872472
11,-0.06360485999999999,-0.023363977034051686,0.034043469151503226,-0.11322258665163432,0.031157076384521063,-0.16111706170559348,0.03000442956552136
12,-0.35780604,0.07670597272547752,0.03265086975326113,-0.0215187603588074,0.027810771099177907,0.04626833010483811,0.0436025570948228
