key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.26073135760000005,0.002766405840848307,0.01298121949261635,0.20556731194653732,0.01159398542009086,-0.14043211376388065,0.022810778955999644
2,-0.016506719999999975,-0.31976750775320184,0.0128222428694457,-0.1803797368818163,0.0115496182746536,0.2391930246109677,0.023064680515697374
3,0.05849461999999994,0.25658033145849757,0.012922229635520333,-0.28740939654725395,0.011532735113810194,0.03912602295683243,0.02260148772616341
4,0.0868604999999999,0.07415018502577553,0.013006380948857673,0.14620649184583812,0.011438926753004156,0.03893740849485283,0.02203750473326951
5,0.03028902000000011,-0.3869963163886787,0.012668130187938298,-0.07277509307224328,0.011418234397578565,-0.20312325593533842,0.022021778466513306
6,-0.037019899999999994,-0.08115367724941436,0.01277298944248186,-0.08916017605249316,0.011577691933023361,-0.004995753215148113,0.02266286394412909
7,0.02003240000000006,-0.1929623406013441,0.013066593170960095,0.07042890051464568,0.011560832339589296,-0.0022882416032334874,0.022608363017622205
8,-0.03669933999999997,-0.061039095222742645,0.013219269799226935,0.1924548354481086,0.011423317974667105,0.44754315302243164,0.022196552580341738
9,0.08734128000000008,0.14188026851655877,0.013137246735279802,-0.09329909962601945,0.011389236697508676,-0.07397773141569175,0.021798090655666093
10,0.13413702000000016,0.09045687688458415,0.013199118755876923,-0.0571999486429382,0.011065168943728929,0.24878094560006048,0.02124122046472099
11,-0.2988836,0.0964003983757209,0.013073660072345472,0.18204370484157728,0.011297185834749118,-0.05268132128615477,0.020307794202095386
12,-0.1844037,-0.06927184041283851,0.0130538519335723,0.1679436450270133,0.011333257848779558,0.19174052961867538,0.020923689005869488
