Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.38824616104301257,-0.16895147992866133,-0.27179390982325236,0.7519467217050004,0.48643115910232754,0.603419062216516,0.15515362085301382,0.002941011418964079,-0.13450819323124227,0.1607067760235045,0.10396054243351859,0.12896330275810025
2,-0.11398496770598027,0.7054733951768086,0.7554005440362378,0.8130974204420267,0.8179878619828663,0.6495141949681419,-0.04706081859642018,-0.032722238875823706,0.039779830981977765,0.1737759590412032,0.1748211492961062,0.13881479964383964
3,0.3821560821534846,0.3672743587777282,-0.36245155470197227,0.7506950764459385,0.6220919545015817,0.6142485918555128,0.12567359304777825,-0.06536901560953282,-0.1347273532533348,0.16043927308474643,0.13295409346051584,0.13127779798693004
4,-0.18269316369854072,0.317873307505957,-0.19187835895511252,0.7778110518998761,0.595311489995785,0.8322413109764448,0.07083084994622457,-0.04593103421178535,-0.005192418974165669,0.16623452464527994,0.12723055011606427,0.17786740935379605
5,0.5203518899005991,0.39209768097849135,-0.41878916114529485,0.7339650759052329,0.6782682271805063,0.6430696241148374,0.016617965921559064,-0.10693739326257035,-0.10429452545290377,0.15686372080867836,0.14496013951209452,0.1374374579178239
6,0.44902873385923786,0.00613039598830023,0.6222466823054161,0.8018683570304148,0.676569348786192,0.7447603981034799,0.08477107335295177,-0.10429229975619969,-0.0034913187427005887,0.17137607530638227,0.1445970864754718,0.15917091039517758
7,-0.393672372224728,-1.4471700793695061,-0.008053609212564483,0.6847028100958529,0.5509955062202981,0.6766969202654077,0.059268773751250295,-0.07735692846983272,0.011575888782881183,0.14633534230377054,0.11775929086357163,0.14462436391456115
8,0.018219582634164486,-0.16781843696740645,-0.10906909616016994,0.5776564741990684,0.48899837372603217,0.5926844561338536,-0.003736820818511273,-0.04881506739856764,0.0005484628523852824,0.1234572995498587,0.10450920316018307,0.12666907479367723
9,0.27488746483741827,0.05128072241074928,-0.1376612145724102,0.4494773292194006,0.34703746667735974,0.46347729416306377,0.06082698225981769,-0.07768591986357253,-0.04199398294179899,0.0960627264777748,0.07416918289341375,0.09905481234724925
10,0.31621655620129574,0.1919949426298749,-0.10094659943427477,0.49403184182454196,0.3571171696830695,0.5538848328274678,0.04959647906053691,-0.08637765713439759,-0.03987830189835983,0.10558495952422364,0.07632342402806912,0.11837679767505915
11,0.29671544660009774,0.06297330794194533,-0.16089466053440737,0.45028545393231323,0.34675673517319944,0.47003775993435887,0.06257230533498748,-0.08512690505439191,-0.044536217372744935,0.09623543905660345,0.07410917772249724,0.10045692301032173
12,-24.952438189534686,14.544787212757779,-17.32766903722062,15.069138533750431,6.370039885265183,13.867285268664917,-2.671021976846891,1.7537619242523517,-5.05641641934513,3.2205908297096544,1.3614110481024386,2.9637295412875275
