Probe,X.slope_cur,Y.slope_cur,Z.slope_cur,X.slope_cur_err,Y.slope_cur_err,Z.slope_cur_err,X_zero_int,Y_zero_int,Z_zero_int,X_zero_int_err,Y_zero_int_err,Z_zero_int_err
1,0.6044524454739342,-0.008859053992347331,0.3972690878583004,2.621274848946446,1.6956912391613994,2.1035097088668695,0.1015747087332893,-0.04472848481360932,-0.028687337361700215,0.21600408351629297,0.13973212365802368,0.17333805543303393
2,2.026629883114937,-1.4484558270720889,0.26441297197940583,2.8344452327426106,2.8514932496795486,2.2641965275703395,0.11471126272087151,-0.11978701747318658,-0.1345240834141915,0.23357022369726888,0.23497504976521916,0.18657933392090575
3,0.6370930019856218,1.6917675677284836,2.1823798546218978,2.6169116522906433,2.1686031470193377,2.1412612646813134,-0.06929413114039965,0.2137333339363969,0.1351065807899814,0.21564453670904316,0.1787020283442803,0.17644894442286238
4,1.9824730449803816,0.40120533923316476,4.66316403497461,2.7114374519840805,2.075246859945323,2.901180524169144,0.2988223838593553,0.03810358298667308,0.15243295095028947,0.2234338627928956,0.17100907848865216,0.23906949057317808
5,3.07845761224584,0.35056880897533926,2.9448822185281314,2.5585911288655967,2.36443277001297,2.241730949600203,0.002662263291696087,-0.06682738763202263,-0.1806621547150028,0.2108389361343694,0.19483921448951674,0.18472806812346063
6,0.9810889606130085,-2.533904388567261,1.542962262698545,2.795300925009288,2.3585109846385266,2.59622347315393,0.21047630254683936,-0.1567833783034177,0.0093721240105603,0.23034455997594644,0.1943512359564127,0.21393975646591976
7,0.6559933625731205,0.9762216869204148,-0.06149845030534723,2.386863580925295,1.9207619729354897,2.358955890917041,0.05479679760110614,-0.09960877325143117,0.19539240049790893,0.1966876103345859,0.15827887512071542,0.19438789875316168
8,1.8589983403562111,-0.36938827249280604,2.5829207579868934,2.013701700049332,1.7046409219353311,2.066088973312457,-0.048264620272997036,-0.025928837718192363,0.024293562179370697,0.16593749672172944,0.14046958879333832,0.17025442914684863
9,0.696113617129662,0.07125982534876389,0.9123457621089148,1.566871134206787,1.2097673434395195,1.6156748008132191,0.09924357446259352,-0.01638139144255904,0.04565953304076645,0.12911677873474597,0.09968992189078947,0.13313840485031433
10,0.9256150363388085,0.12198019989988301,0.9144596880086026,1.722187484720252,1.2449050259203032,1.9308340884651263,0.11241425229521573,-0.017884545763199266,0.04338357801027573,0.141915501020763,0.10258541421137096,0.15910885840799002
11,0.7388056430177296,0.12195513357242524,0.9805539002875528,1.5696882563534458,1.2087886444923097,1.6385444839546315,0.0926862229337849,-0.02355454926670896,0.04948139960818932,0.1293489196475979,0.09960927337990022,0.13502296562850835
12,0.870233798380526,1.0842031726091845,-57.22258027543109,52.530784898667115,22.20586559580756,48.34114651507957,3.5007431232105946,-3.3659619015391558,5.163908469156262,4.328758090752214,1.8298565271975502,3.9835139411755485
