key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.18559853600000004,-0.17500867020547517,0.20223697010316374,-0.007424553416299773,0.148478129122933,-0.04912307216076783,0.2308339768456498
2,0.08948887,0.08452255485291005,0.20362369398895258,-0.18492779291190686,0.14796774996395834,-0.1134866693529446,0.22766581580762876
3,0.06469778999999998,-0.06886610794769599,0.20293876290978197,0.012569540904159737,0.14837567744587818,-0.0073294048928005395,0.22909156072637032
4,-0.0490037499999999,0.06580121700632535,0.20388288211267533,0.008960965421096034,0.14839647055149546,0.14072412748201657,0.22850887595139222
5,0.061815179999999914,-0.00997904040131381,0.20347060527398936,0.010846819719660061,0.1488822735078768,-0.08417210133938369,0.22761997546484625
6,0.04900375000000007,0.05607505052637052,0.20566195739838425,0.09079651421868817,0.1483651943999838,0.08264485989751336,0.22913369434528807
7,-0.04500016999999995,0.06456224439703195,0.20684003768601023,0.015036613588812031,0.14987186286307522,0.1908887076339738,0.2282034107598001
8,0.11378162000000008,0.03428701897666464,0.2026463324141762,-0.045750895417207005,0.14972462504402287,-0.17615478347579483,0.2281062790466296
9,-0.01233103000000002,-0.040376770033753395,0.20260519104382518,-0.10271843372456857,0.14925131301041838,-0.07375986028969805,0.22785470317012052
10,0.014252709999999835,-0.005538631899896451,0.20489972003010762,0.0027754277372977754,0.14883539346735136,-0.008310204545189492,0.22891083841183832
11,-0.010089010000000065,-0.1592165424569849,0.20220024206768245,-0.07410568557063613,0.14761810148284468,0.22691329522824333,0.22749644991856904
12,-0.10949332,-0.10198339080436103,0.20331464442379643,-0.08160673555655507,0.146688742104136,-0.06347166659707426,0.22740170623299283
13,-0.06669954000000006,0.048824665923331345,0.2052706193316178,0.10754202425098924,0.1498470116627007,0.06298921406262536,0.22731761862698924
