key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.128,0.03433240660120873,0.15594786912360353,0.026818618926711224,0.1791974859780936,0.14765795033197548,0.18539492555449635
2,0.324,0.12205982014742744,0.15594786912360353,-0.24824522645180025,0.1791974859780936,-0.11962467028401134,0.18539492555449635
3,0.042,-0.006531877822084198,0.15594786912360353,0.17099912765948488,0.1791974859780936,-0.1150884107702126,0.18539492555449635
4,0.107,0.22137046469919144,0.15594786912360353,0.16649822569728912,0.1791974859780936,0.2128211564369593,0.18539492555449635
5,-0.482,-0.16983620744343852,0.15594786912360353,-0.004149680368087161,0.1791974859780936,0.1385128593747993,0.18539492555449635
6,0.325,-0.1814208130161319,0.15594786912360353,0.002135510345517844,0.1791974859780936,0.19308173054031386,0.18539492555449635
7,-0.459,-0.04874544566965256,0.15594786912360353,-0.12881645836511524,0.1791974859780936,-0.04027728823150767,0.18539492555449635
8,0.135,0.02183116680819808,0.15594786912360353,-0.019085663497975247,0.1791974859780936,0.03432179881794184,0.18539492555449635
9,0.325,-0.1605661955012465,0.15594786912360353,-0.027615186548715087,0.1791974859780936,0.05742845441530165,0.18539492555449635
10,0.043,0.059646208900971935,0.15594786912360353,-0.10783236909360737,0.1791974859780936,-0.010705512576805631,0.18539492555449635
11,-0.374,-0.0743672670392641,0.15594786912360353,-0.02741314784640992,0.1791974859780936,-0.05884164093248501,0.18539492555449635
12,-0.125,-0.06388180742234795,0.15594786912360353,-0.1459039646039031,0.1791974859780936,-0.01886852487508861,0.18539492555449635
13,0.126,0.05575637830347091,0.15594786912360353,0.09880062796136002,0.1791974859780936,-0.3701008512495605,0.18539492555449635
14,0.325,0.04074074997222965,0.15594786912360353,0.028904805429014857,0.1791974859780936,0.013142023325329431,0.18539492555449635
15,0.042,0.08761226333129457,0.15594786912360353,0.1421035450322492,0.1791974859780936,0.07010721006504639,0.18539492555449635
16,-0.369,0.017040035124296082,0.15594786912360353,-0.017821276541717168,0.1791974859780936,0.026447017507521764,0.18539492555449635
17,0.426,-0.06444879022279792,0.15594786912360353,-0.17139187612316675,0.1791974859780936,-0.0044514303815645926,0.18539492555449635
18,0.046,-0.12539467871675924,0.15594786912360353,0.19324771179690006,0.1791974859780936,-0.052181588239648136,0.18539492555449635
19,-0.482,-0.5759751269463038,0.15594786912360353,0.040122773790820083,0.1791974859780936,0.10686837512854196,0.18539492555449635
20,-0.124,0.2391321407159808,0.15594786912360353,-0.1908413873528616,0.1791974859780936,-0.2605250170085327,0.18539492555449635
