Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,-0.11806896057893762,0.023962010101059753,-0.04605833326827387,0.3472291803342272,0.6198556676369078,0.6060364680495015,0.0007745173869535614,-0.02998895737841372,-0.0030095372849374513
2,0.1324179437881761,0.08370042950207687,-0.4607963547728814,0.4677637562266773,0.9629264854516771,0.7101285889914412,-0.045133749088324564,-0.009359679684675444,-0.09264703410860466
3,0.4361963758713561,-0.19756839513793104,-0.09795288148452894,0.5023182569588963,0.2997289933606311,0.7867687456700118,0.05172753492005688,0.1315984295397626,-0.019373131075569892
4,0.1426352802214862,-0.9208493650832048,-0.38264801660251946,0.8117855092916938,0.6992478066268151,0.9447466173506938,0.031796237963610065,0.01602020219367764,-0.03384704855842816
5,-0.11414445003948508,-0.3635751961541863,-0.20286328089696787,0.5125053486565353,0.8918981200510147,0.8482810476854517,-0.04811971347821158,0.07426749996385214,-0.08810741526958443
6,-0.005270745148691763,0.2130834211901205,0.4197516030451939,0.9035033314935609,0.607887427465085,0.346815121297985,0.04228928842975404,-0.0038323288485146295,-0.06733118139434921
7,-0.5429045138925123,-0.1502513943594422,-0.2972354501007761,0.7249235855103932,0.7205801644020744,0.5472579468856491,0.05974009369191329,0.04744031782529057,-0.01737263825825512
8,-0.465084701522068,-0.03874353455999656,-0.10079187823370642,0.3743526338555547,0.8543276243095859,0.5868581008340564,-0.023483422325127273,0.03865565471404901,0.046225677225282626
9,0.07355540365305624,-0.12090684352651682,-0.47736408973145456,0.13296336882682094,0.5428789735096706,0.44763655109997347,0.020186028227272203,0.012810348959090912,0.0003976416864437892
10,0.023769331499373846,-0.0936618160252242,-0.7344525039798567,0.16856727029820096,0.5467553757282645,0.8304695255978424,0.02599544533697558,0.016121978779662132,0.0243321930764504
11,0.04121129808407328,-0.2072029011915411,-0.5136571725187745,0.13142702813005702,0.5432682155877223,0.4652937054732702,0.021844521103787568,0.01891137801987619,0.001603170511972158
12,-19.086626306354983,10.561858426641773,-7.165031681762266,21.36459699568459,8.750701707176864,11.019937393404518,1.206095183603933,0.011096687370827057,-0.9529236714080668
