Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X.slope_curve,Y.slope_curve,Z.slope_curve,X.slope_curve_err,Y.slope_curve_err,Z.slope_curve_err
1,0.294964154762195,0.37577757871383893,0.035142695822078504,0.15158033200842796,0.09954878329764884,0.2819482787439303,0.3022579025093947,0.3662842377465614,0.013209963115197954,0.0037741840182127623,0.0032968628290874578,0.0034557121318902024
2,-0.11689831225839184,0.722057683978102,0.2551362235400283,0.09449589637568837,0.11895946405373276,0.20804877104753025,-0.11837319308110028,0.718106236584193,0.24819966514989045,0.0036164324581257497,0.003730155695592649,0.0036351086549822483
3,-0.45708270789236455,0.2701420532641461,0.07307976477127157,0.11704086523771078,0.32374040364121826,0.19251642022733811,-0.47083983786236105,0.2953954381789624,0.07374188374392643,0.004027958746156447,0.0033986732604609103,0.0034717728408063383
4,-0.3264261374529839,0.09987352980643491,-0.11855440835181062,0.1360467113326792,0.19184766278993276,0.2915121874192695,-0.33237287114190806,0.09275342610367066,-0.10268458043602591,0.0036620742662067055,0.0035152372184877015,0.003899144123680201
5,-0.12333122898382322,0.4517830535511849,-0.34418548580415304,0.21088951956455076,0.1593196830229459,0.09957524472645285,-0.10348126067427632,0.46053884688940394,-0.34442738332329,0.004847340049609891,0.003705736371850905,0.003818998282280877
6,-0.48834712273018105,0.7621169268965866,0.26450748869379737,0.19436911123351888,0.12773895012031064,0.2273939008368429,-0.4758261492392519,0.7575518616238346,0.2308993207475536,0.003735006693179799,0.00321456357376437,0.004119858852974325
7,-0.9454180783728497,-1.240564020106356,-0.3073697466751176,0.2016633361014075,0.303014155989067,0.17002147214731392,-0.9333775472566835,-1.2505326482172816,-0.3112173943596126,0.003642935961556287,0.0034951541734529698,0.003479198257151804
8,-0.18089856577322588,0.5557471748929987,-0.41101714584368615,0.15259179447059576,0.11827817103119018,0.24821359962804007,-0.184686104331533,0.5440123748297754,-0.37980133541781824,0.0034159683620026285,0.0031222805578865307,0.0037292240035707797
9,0.028224081491705123,-0.29394203703792093,-0.31018301131380316,0.17641964874446528,0.10583883201351954,0.1391675691817037,0.02390018666949456,-0.30216271052607635,-0.3129459034667594,0.002458628776790731,0.002465997165512009,0.0026581308680464597
10,0.012777734889624852,-0.2678777925629318,-0.2826077068539804,0.19025691188846375,0.11994264958968195,0.15697386984653935,0.007328912881053085,-0.2736013402151156,-0.2859758208120458,0.0029153372912817032,0.0024224014096421863,0.0025312732537784537
11,0.02901048451102987,-0.26795957136065174,-0.29415303900245393,0.1775849290219104,0.11741696707105355,0.15735365430270937,0.020004336748671303,-0.2762254820489121,-0.2976008575065272,0.002449745999680201,0.002454108826747468,0.0026674118943088724
12,-0.04107098752452888,-2.352442762335626,2.3920858958919546,0.7915516348357282,3.571699526030952,4.537018278226833,-0.027781488875106897,-2.0312564199823715,2.6947608692366813,0.09485156001228225,0.051498148213345425,0.27990060691236984
