Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X.slope_curve,Y.slope_curve,Z.slope_curve,X.slope_curve_err,Y.slope_curve_err,Z.slope_curve_err
1,0.0024831685265615314,0.045629791642841935,-0.041528518378359275,0.1812646142139488,0.3067133248015964,0.3316597079513916,0.006613261030021911,0.009886563216614963,-0.04322823017822097,0.00624770567030456,0.005184330003241377,0.005480082803833824
2,0.4116797076391103,0.21480816709617226,-0.01055158919098839,0.28136797689098947,0.3201934351519015,0.28486442406385243,0.38961688264360095,0.18882089479492237,0.0018622592818849926,0.005782036820616655,0.005351318234297736,0.0058532167252262415
3,0.22662967036449364,0.05574605139310566,0.7101874272454147,0.3882605225512612,0.38101073707758665,0.3967866521825587,0.21372874973779113,-0.020282618256485252,0.7225924230733748,0.006314368118614359,0.005493678331727481,0.00594222799425526
4,0.13006630644290876,-0.23953948770772118,-0.24075431313953846,0.39426598143530633,0.33899833068565827,0.3852557865453404,0.08001660064032023,-0.2235793601017233,-0.19839580654617084,0.005679040704820763,0.00576792556223888,0.006119638192282809
5,0.165897476450937,-0.28986269703412865,-0.29519870429414663,0.30319500240833724,0.3538794166683246,0.2838190692352062,0.1486012315984493,-0.271303634926209,-0.17281807766978097,0.008264341315275646,0.005876698619207429,0.006121335408325582
6,0.5605740538136527,0.21871787415432334,-0.28836752629097284,0.367182937676407,0.33357903641699904,0.3953183958284628,0.5468479300310581,0.1688061922660523,-0.2647655624688857,0.005805148327855201,0.005283524394583164,0.006528036461621013
7,-0.2255901774401493,-1.323257096467955,0.224871009401193,0.4369715280515563,0.4855695141083002,0.38013412593495927,-0.27927212244506383,-1.351881725159322,0.2779454050336839,0.005846859739586597,0.005680839777251184,0.005597396680679172
8,0.3975858970951889,-0.33052401281015126,-0.5289903523654698,0.3558514726891298,0.24862814852674814,0.21439007858287298,0.3759817850600621,-0.3446657076512454,-0.5157591340736507,0.005315654855034716,0.005231979286172932,0.00592348223925606
9,0.2347681916900658,0.09851854785103539,-0.11389532736880623,0.17852724913951626,0.17025006150261765,0.19897814061596603,0.21637060060422741,0.09010236237851554,-0.09467136339301252,0.004312014485131073,0.003960024242889516,0.004452833771611486
10,0.28664838936708564,0.1545306273643702,-0.1401778257355105,0.17245662249085114,0.18245975317542817,0.19589929845285114,0.2744129037434276,0.15057158012051042,-0.12080958590089752,0.0050438661782301044,0.0038984258398046803,0.004232989094684235
11,0.2479395331530361,0.05582484122504996,-0.10145675084952085,0.20079095724408544,0.1766881985407985,0.19290970539364763,0.22796714727952982,0.04806062387784138,-0.08521363189046993,0.00431259503840297,0.003975912327168681,0.004520661040704327
12,-26.257071560340837,20.583503515027086,-10.772415604592426,13.816630144452489,9.198763858847816,4.134399639225141,-22.69447662484864,19.49321467659002,-11.45357296767387,0.1806058495423622,0.10290416881086688,0.4841879747994989
