key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.23010831999999998,0.09279255320289082,0.04723414379213416,0.058559577743722,0.03796856855011005,0.08466712169527568,0.039073723953225344
2,0.08191532000000007,0.3118359702772082,0.06931710784390413,-0.19079742568959546,0.045724691304128345,-0.055849998283882485,0.048351649690461525
3,0.33119487999999997,-0.5206969367759413,0.04770357757583189,-0.2044142374867235,0.057074662712685145,0.435191013968101,0.044980528789774404
4,-0.1916176,0.19189176903650207,0.03631812938587719,0.14576255818572292,0.05666319847895606,0.00949009841619386,0.05188729905611335
5,0.05798318000000002,0.05913558437588762,0.05912171691677519,-0.04126069252099995,0.04372816531077142,0.0550798772351726,0.06392233781401357
6,0.03646033999999998,0.20794329018295343,0.05518148458130985,0.28073660426405667,0.04886499709245186,-0.04335058845442319,0.04421124919692421
7,0.09476479999999987,-0.2763996112648144,0.057421289934794124,0.10553426424736045,0.044607072658149984,0.08562402490278487,0.051761676315754124
8,0.02730507999999998,0.10390292282612279,0.04355422758630837,-0.08713699893858262,0.051019568191754815,-0.17935572703500213,0.056796236703430654
9,-0.06071369999999998,0.09987597229606138,0.04036396295088151,-0.0987540689157882,0.056300700823340925,-0.0833072692594996,0.03993140203561559
10,-0.06729906000000008,-0.3319928387671993,0.041981606726097936,0.192662352450526,0.05952488335986923,0.08278234496782488,0.051156435610058025
11,-0.06360485999999999,0.009525138971682168,0.05121550976592675,0.09080558260723137,0.03886282108415414,-0.3752220195847542,0.03867397262594305
12,-0.35780604,-0.08576446319509756,0.051399213323489956,0.13265508351661737,0.044624967924163726,0.21046883392041593,0.046568665769354506
