key,dI,dB_X,dB_X_err,dB_Y,dB_Y_err,dB_Z,dB_Z_err
1,0.56235046,-0.695158953099563,0.056865931413448596,-0.6808832120138391,0.050175657351048945,-0.04478522755532888,0.050068584388188724
2,0.1032263,-0.15360095161445297,0.049274519168958926,0.07887804399242526,0.05129734869454017,-0.08763142147180059,0.05131524339875416
3,0.11040586000000008,-0.005009685348134063,0.05136449491021095,-0.17980460956790267,0.05136608540933463,-0.2550042249785536,0.04151956777628227
4,-0.23596860000000008,-0.04141990365639092,0.05383264906112253,-0.06940716812185599,0.045427880260432214,0.09087097091772156,0.05430694049925516
5,-0.4545609280000001,0.4099854881274938,0.05510046963143846,0.7840813109021596,0.04209495472312979,0.2340653675594644,0.04053680367653863
