Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,0.590827122530334,0.7380137797169156,0.12439197330849137,0.2830280568503233,0.3424665827824248,0.2810749499966374,0.034143972172328015,-0.015822205056757816,-0.031641134846606044
2,-0.18764653173711873,-0.02416874148818636,0.24170145759739478,0.23693183973086546,0.25343524996071404,0.26962331105439974,-0.0035744455094330833,-0.08570625404322818,-0.028261783259856302
3,-0.34662321133868046,-0.38245051501159155,0.3180574376666122,0.42147441415094933,0.2270085735996545,0.3339438355468213,-0.004013128000749699,0.03542315968440416,0.011940274520062343
4,-0.1286358997725951,0.03469395359088105,-0.3449190050221499,0.46585070470116036,0.27572069812124544,0.1558220863791403,-0.018913956451582503,-0.03133555226919173,-0.05566639187326044
5,-0.22131700694213036,0.5188491189006256,-0.43180448743868105,0.25804313410034774,0.2804451325233465,0.35705652525097853,-0.00854257016178126,-0.06675152147293152,-0.03251158926352903
6,-0.3824546610634451,-0.35969350040240383,0.6568156855610444,0.3512531839439798,0.31322983350936306,0.18974858398246822,0.03448753970321,-0.015099917893038068,-0.008846795889761597
7,0.33183124963786315,-1.045488365979956,-0.15813508800541148,0.31128114439156046,0.3568178337951354,0.13277520934403805,-0.004729830967573509,0.014247142371704024,-0.0067309192778663264
8,-0.4619700342409557,0.2653908385069921,-0.037757609636595545,0.2150618160417619,0.19120757810881422,0.15128527378687817,-0.02075309690838968,-0.07662141130191438,0.024274907149855814
9,-0.06736273139989256,0.15754148995047332,-0.00014558695096720089,0.20041364100719788,0.15116101325881479,0.15518843666367782,-0.0009192789533165896,-0.03786635210247115,-0.006588736467735329
10,0.04138928697485341,0.7282848678555318,-1.0000426181693591,0.21739418836799787,0.18527805098727865,0.19029376688764713,-0.0006532193994063708,-0.04097764294776439,0.008095870400211674
11,-0.08916622870150147,0.16969460634777656,-0.04366363204210106,0.215630413831294,0.14861494763299338,0.1566843170522426,0.010106443601537564,-0.030189960377109505,-0.004881686945567226
12,19.14450833727867,-10.39240753064595,11.632338676225746,8.08997837802668,2.3918179844345926,5.765891773348652,-0.5479004311021657,0.005376132361264663,-0.9070580182586606
