Probe,X.slope_lin,Y.slope_lin,Z.slope_lin,X.slope_lin_err,Y.slope_lin_err,Z.slope_lin_err,X_zero_err,Y_zero_err,Z_zero_err
1,0.2914743205223193,0.37816461211517677,0.04213413740193853,0.16318864488833051,0.10196711721883732,0.31033303710388915,0.09449108582155374,-0.07441573888764268,-0.1456110868648829
2,-0.12026883567735397,0.7235069836966261,0.26098783027487343,0.09495798626172905,0.13244543885894786,0.22495186710533058,0.07891977778310828,0.05565293942033397,-0.12227325081507792
3,-0.46243860587811336,0.2729779364678491,0.07667726803332038,0.13106947337097236,0.3655964345109195,0.2061347679072009,0.05591101564611234,-0.10772871099663023,-0.11789006244168417
4,-0.32467807799258525,0.09978823413051327,-0.11397021246597962,0.150015516703313,0.22022369251206825,0.3085733634072404,-0.06344738361534229,-0.012729085654936693,-0.19153825229384355
5,-0.12262003303845793,0.4538420507642989,-0.34290673491733925,0.24159028578069902,0.18286725964616432,0.11453241491515065,0.05360124568536579,-0.02372356941130518,0.004624372489499078
6,-0.4898219348508337,0.7641168723447999,0.26824272477945665,0.22240778264910238,0.14315428494434407,0.257751459567961,0.05096497741381614,-0.05464525809616072,-0.07766025624324922
7,-0.9454689254012111,-1.2383492884961156,-0.30655940773644247,0.22418949407597508,0.35019786297776034,0.19618385022943313,-0.08186947401619743,0.00379873208514896,-0.0034885618740728612
8,-0.18303471879248914,0.5554449446195191,-0.4085762026647786,0.1667605584195387,0.13327309645551658,0.28313199984259946,0.0848101647369006,-0.04029968445324385,-0.04368168458446937
9,0.028081028081253238,-0.2971202048481098,-0.308760562374037,0.20387874207868706,0.1125997924404033,0.1598753766258385,0.01815007558700131,0.0634016313210485,0.005776152881365817
10,0.011442569497092981,-0.27109052157466973,-0.2806351390546663,0.2201102761769355,0.12882576321028164,0.18115986475178214,0.013390444190578527,0.07015775504286119,-0.0006260102361635919
11,0.02897666353925812,-0.27071351496498913,-0.2931016704741653,0.2055589051822735,0.12650890292624475,0.18096327196586895,0.014047898691457136,0.06568522201140106,0.010028314679153008
12,2.8990892750779556,-2.273313614966715,7.809662017145023,3.2175019308470003,4.240096728670957,15.04147619782384,-1.0235186971284742,0.06758257955254379,0.36010467709303007
